Date,Team,xG,xA,xPTS,match_or_not
05/02/2018,Watford,2.13,0.57,2.54,1
05/02/2018,Chelsea,0.57,2.13,0.31,1
10/02/2018,Manchester City,2.59,0.11,2.91,1
10/02/2018,Everton,1.49,1.66,1.21,1
10/02/2018,West Ham,1.83,0.80,2.20,1
10/02/2018,Tottenham,2.64,0.49,2.71,1
10/02/2018,Swansea,0.84,0.43,1.68,1
10/02/2018,Stoke,1.40,0.90,1.83,1
10/02/2018,Brighton,0.90,1.40,0.87,1
10/02/2018,Arsenal,0.49,2.64,0.19,1
10/02/2018,Burnley,0.43,0.84,0.94,1
10/02/2018,Crystal Palace,1.66,1.49,1.48,1
10/02/2018,Watford,0.80,1.83,0.57,1
10/02/2018,Leicester,0.11,2.59,0.05,1
11/02/2018,Huddersfield,2.57,0.43,2.79,1
11/02/2018,Liverpool,2.36,0.85,2.43,1
11/02/2018,Newcastle United,0.68,1.72,0.60,1
11/02/2018,Manchester United,1.72,0.68,2.18,1
11/02/2018,Southampton,0.85,2.36,0.41,1
11/02/2018,Bournemouth,0.43,2.57,0.13,1
12/02/2018,Chelsea,2.38,0.63,2.55,1
12/02/2018,West Bromwich Albion,0.63,2.38,0.31,1
24/02/2018,Liverpool,3.92,0.34,2.96,1
24/02/2018,Brighton,3.29,0.44,2.93,1
24/02/2018,Huddersfield,1.18,1.50,1.09,1
24/02/2018,Watford,0.61,0.67,1.20,1
24/02/2018,Bournemouth,1.21,4.24,0.06,1
24/02/2018,Newcastle United,4.24,1.21,2.91,1
24/02/2018,Southampton,0.66,1.28,0.65,1
24/02/2018,Leicester,1.12,0.17,2.25,1
24/02/2018,Stoke,0.17,1.12,0.45,1
24/02/2018,Burnley,1.28,0.66,2.06,1
24/02/2018,West Bromwich Albion,1.50,1.18,1.64,1
24/02/2018,Everton,0.67,0.61,1.41,1
24/02/2018,West Ham,0.34,3.92,0.02,1
24/02/2018,Swansea,0.44,3.29,0.04,1
25/02/2018,Manchester United,1.30,1.69,1.03,1
25/02/2018,Tottenham,1.65,0.18,2.60,1
25/02/2018,Chelsea,1.69,1.30,1.70,1
25/02/2018,Crystal Palace,0.18,1.65,0.24,1
01/03/2018,Manchester City,1.93,1.30,1.90,1
01/03/2018,Arsenal,1.30,1.93,0.83,1
03/03/2018,Swansea,2.31,0.50,2.71,1
03/03/2018,Tottenham,1.64,0.14,2.65,1
03/03/2018,Liverpool,1.57,0.26,2.45,1
03/03/2018,Burnley,2.34,1.80,1.75,1
03/03/2018,Watford,1.24,1.09,1.45,1
03/03/2018,Bournemouth,1.40,2.98,0.38,1
03/03/2018,Leicester,2.98,1.40,2.46,1
03/03/2018,Southampton,0.98,0.39,1.89,1
03/03/2018,Stoke,0.39,0.98,0.75,1
03/03/2018,Everton,1.80,2.34,1.03,1
03/03/2018,West Bromwich Albion,1.09,1.24,1.25,1
03/03/2018,Newcastle United,0.26,1.57,0.34,1
03/03/2018,Huddersfield,0.14,1.64,0.20,1
03/03/2018,West Ham,0.50,2.31,0.18,1
04/03/2018,Brighton,1.48,0.80,1.95,1
04/03/2018,Manchester City,0.95,0.12,2.16,1
04/03/2018,Arsenal,0.80,1.48,0.78,1
04/03/2018,Chelsea,0.12,0.95,0.48,1
05/03/2018,Manchester United,1.25,0.74,1.82,1
05/03/2018,Crystal Palace,0.74,1.25,0.89,1
10/03/2018,Leicester,1.87,0.36,2.54,1
10/03/2018,Newcastle United,1.36,0.50,2.20,1
10/03/2018,Burnley,1.42,0.73,2.01,1
10/03/2018,Everton,1.69,0.32,2.56,1
10/03/2018,Chelsea,3.88,1.14,2.76,1
10/03/2018,Manchester United,0.85,0.78,1.41,1
10/03/2018,Swansea,0.00,1.39,0.23,1
10/03/2018,Huddersfield,1.39,0.00,2.53,1
10/03/2018,Crystal Palace,1.14,3.88,0.17,1
10/03/2018,Liverpool,0.78,0.85,1.22,1
10/03/2018,Brighton,0.32,1.69,0.28,1
10/03/2018,West Bromwich Albion,0.36,1.87,0.31,1
10/03/2018,Southampton,0.50,1.36,0.53,1
10/03/2018,West Ham,0.73,1.42,0.71,1
11/03/2018,Tottenham,2.53,1.17,2.41,1
11/03/2018,Arsenal,2.38,1.55,2.01,1
11/03/2018,Bournemouth,1.17,2.53,0.41,1
11/03/2018,Watford,1.55,2.38,0.76,1
12/03/2018,Manchester City,1.65,0.16,2.55,1
12/03/2018,Stoke,0.16,1.65,0.26,1
17/03/2018,Liverpool,1.81,0.35,2.51,1
17/03/2018,Crystal Palace,2.75,0.22,2.91,1
17/03/2018,Everton,2.98,0.89,2.73,1
17/03/2018,Bournemouth,0.69,1.74,0.51,1
17/03/2018,West Bromwich Albion,1.74,0.69,2.27,1
17/03/2018,Stoke,0.89,2.98,0.17,1
17/03/2018,Huddersfield,0.22,2.75,0.05,1
17/03/2018,Watford,0.35,1.81,0.32,1
31/03/2018,West Ham,1.45,0.45,2.27,1
31/03/2018,Manchester City,1.91,0.86,2.19,1
31/03/2018,Leicester,1.27,1.60,0.98,1
31/03/2018,Manchester United,2.14,0.14,2.79,1
31/03/2018,Liverpool,1.72,1.91,1.20,1
31/03/2018,Burnley,1.42,0.39,2.42,1
31/03/2018,Newcastle United,2.54,0.28,2.83,1
31/03/2018,Bournemouth,2.11,0.76,2.41,1
31/03/2018,Watford,0.76,2.11,0.42,1
31/03/2018,West Bromwich Albion,0.39,1.42,0.37,1
31/03/2018,Crystal Palace,1.91,1.72,1.53,1
31/03/2018,Huddersfield,0.28,2.54,0.10,1
31/03/2018,Everton,0.86,1.91,0.58,1
31/03/2018,Swansea,0.14,2.14,0.12,1
31/03/2018,Brighton,1.60,1.27,1.64,1
31/03/2018,Southampton,0.45,1.45,0.50,1
01/04/2018,Arsenal,3.57,0.34,2.96,1
01/04/2018,Tottenham,1.39,1.21,1.52,1
01/04/2018,Chelsea,1.21,1.39,1.17,1
01/04/2018,Stoke,0.34,3.57,0.03,1
07/04/2018,Manchester United,1.22,3.43,0.25,1
07/04/2018,Tottenham,1.80,1.40,1.65,1
07/04/2018,Newcastle United,0.29,1.09,0.41,1
07/04/2018,Burnley,1.38,1.37,1.39,1
07/04/2018,Bournemouth,2.09,1.15,2.10,1
07/04/2018,Crystal Palace,1.15,2.09,0.67,1
07/04/2018,West Bromwich Albion,1.23,0.66,1.89,1
07/04/2018,Swansea,0.66,1.23,0.80,1
07/04/2018,Huddersfield,1.49,1.53,1.33,1
07/04/2018,Brighton,1.53,1.49,1.38,1
07/04/2018,Everton,0.72,0.95,1.09,1
07/04/2018,Liverpool,0.95,0.72,1.54,1
07/04/2018,Manchester City,3.43,1.22,2.64,1
07/04/2018,Leicester,1.09,0.29,2.34,1
07/04/2018,Stoke,1.40,1.80,1.09,1
07/04/2018,Watford,1.37,1.38,1.32,1
08/04/2018,Arsenal,1.59,2.17,0.91,1
08/04/2018,Chelsea,2.12,0.30,2.66,1
08/04/2018,West Ham,0.30,2.12,0.21,1
08/04/2018,Southampton,2.17,1.59,1.83,1
14/04/2018,Liverpool,2.64,0.54,2.74,1
14/04/2018,Manchester City,3.62,0.45,2.95,1
14/04/2018,Crystal Palace,2.50,1.54,2.21,1
14/04/2018,Chelsea,0.66,1.29,0.81,1
14/04/2018,Burnley,1.06,2.00,0.70,1
14/04/2018,Huddersfield,0.93,0.31,2.01,1
14/04/2018,Everton,1.61,1.20,1.74,1
14/04/2018,Swansea,1.20,1.61,0.99,1
14/04/2018,Southampton,1.29,0.66,1.90,1
14/04/2018,Brighton,1.54,2.50,0.55,1
14/04/2018,Leicester,2.00,1.06,2.06,1
14/04/2018,Watford,0.31,0.93,0.64,1
14/04/2018,Tottenham,0.45,3.62,0.03,1
14/04/2018,Bournemouth,0.54,2.64,0.17,1
15/04/2018,Newcastle United,0.89,1.42,0.94,1
15/04/2018,West Bromwich Albion,0.82,0.64,1.52,1
15/04/2018,Arsenal,1.42,0.89,1.78,1
15/04/2018,Manchester United,0.64,0.82,1.10,1
16/04/2018,West Ham,0.81,1.41,0.82,1
16/04/2018,Stoke,1.41,0.81,1.91,1
17/04/2018,Tottenham,1.36,0.99,1.66,1
17/04/2018,Brighton,0.99,1.36,1.01,1
18/04/2018,Manchester United,1.62,1.18,1.73,1
18/04/2018,Bournemouth,1.18,1.62,0.97,1
19/04/2018,Chelsea,1.77,0.22,2.62,1
19/04/2018,Southampton,0.65,0.52,1.52,1
19/04/2018,Leicester,0.52,0.65,1.06,1
19/04/2018,Burnley,0.22,1.77,0.23,1
21/04/2018,West Bromwich Albion,1.40,1.64,1.16,1
21/04/2018,Liverpool,1.64,1.40,1.54,1
21/04/2018,Crystal Palace,0.18,0.59,0.78,1
21/04/2018,Watford,0.59,0.18,1.72,1
22/04/2018,Manchester City,3.42,0.30,2.96,1
22/04/2018,Arsenal,2.07,0.62,2.43,1
22/04/2018,Stoke,0.36,1.61,0.29,1
22/04/2018,Burnley,1.61,0.36,2.54,1
22/04/2018,West Ham,0.62,2.07,0.40,1
22/04/2018,Swansea,0.30,3.42,0.02,1
23/04/2018,Everton,0.95,0.48,1.79,1
23/04/2018,Newcastle United,0.48,0.95,0.85,1
28/04/2018,Crystal Palace,2.79,0.94,2.63,1
28/04/2018,Everton,0.94,0.57,1.70,1
28/04/2018,Southampton,1.73,1.02,1.92,1
28/04/2018,West Bromwich Albion,0.70,1.58,0.65,1
28/04/2018,Chelsea,1.45,0.50,2.15,1
28/04/2018,Stoke,0.78,2.12,0.44,1
28/04/2018,Liverpool,2.12,0.78,2.36,1
28/04/2018,Burnley,1.55,0.38,2.43,1
28/04/2018,Brighton,0.38,1.55,0.37,1
28/04/2018,Bournemouth,1.02,1.73,0.83,1
28/04/2018,Swansea,0.50,1.45,0.59,1
28/04/2018,Newcastle United,1.58,0.70,2.09,1
28/04/2018,Huddersfield,0.57,0.94,0.94,1
28/04/2018,Leicester,0.94,2.79,0.25,1
29/04/2018,Manchester City,2.29,0.23,2.76,1
29/04/2018,Manchester United,1.55,0.65,2.16,1
29/04/2018,Arsenal,0.65,1.55,0.58,1
29/04/2018,West Ham,0.23,2.29,0.15,1
30/04/2018,Tottenham,1.77,1.37,1.67,1
30/04/2018,Watford,1.37,1.77,1.06,1
04/05/2018,Brighton,0.92,0.65,1.64,1
04/05/2018,Manchester United,0.65,0.92,1.02,1
05/05/2018,West Ham,1.43,0.39,2.29,1
05/05/2018,Crystal Palace,1.31,0.75,1.82,1
05/05/2018,Watford,2.81,0.61,2.81,1
05/05/2018,Bournemouth,1.70,1.01,1.94,1
05/05/2018,West Bromwich Albion,1.22,0.97,1.64,1
05/05/2018,Everton,0.42,0.63,1.05,1
05/05/2018,Southampton,0.63,0.42,1.52,1
05/05/2018,Stoke,0.75,1.31,0.89,1
05/05/2018,Newcastle United,0.61,2.81,0.13,1
05/05/2018,Tottenham,0.97,1.22,1.00,1
05/05/2018,Swansea,1.01,1.70,0.81,1
05/05/2018,Leicester,0.39,1.43,0.47,1
06/05/2018,Arsenal,2.92,0.22,2.94,1
06/05/2018,Chelsea,0.81,0.43,1.68,1
06/05/2018,Manchester City,0.79,0.55,1.50,1
06/05/2018,Huddersfield,0.55,0.79,1.10,1
06/05/2018,Liverpool,0.43,0.81,0.92,1
06/05/2018,Burnley,0.22,2.92,0.03,1
08/05/2018,Southampton,1.49,0.39,2.37,1
08/05/2018,Swansea,0.39,1.49,0.42,1
09/05/2018,Leicester,2.20,1.54,1.85,1
09/05/2018,Manchester City,1.65,1.01,1.86,1
09/05/2018,Tottenham,0.84,0.83,1.33,1
09/05/2018,Chelsea,2.25,0.63,2.51,1
09/05/2018,Huddersfield,0.63,2.25,0.32,1
09/05/2018,Newcastle United,0.83,0.84,1.32,1
09/05/2018,Arsenal,1.54,2.20,0.90,1
09/05/2018,Brighton,1.01,1.65,0.86,1
10/05/2018,West Ham,0.78,0.60,1.49,1
10/05/2018,Manchester United,0.60,0.78,1.13,1
13/05/2018,Liverpool,3.51,0.04,2.97,1
13/05/2018,Newcastle United,2.24,0.84,2.53,1
13/05/2018,West Ham,1.18,1.68,0.99,1
13/05/2018,Crystal Palace,2.36,0.22,2.85,1
13/05/2018,Tottenham,1.83,1.27,1.84,1
13/05/2018,Bournemouth,1.39,1.16,1.53,1
13/05/2018,Stoke,1.75,1.71,1.48,1
13/05/2018,Arsenal,2.33,1.31,2.18,1
13/05/2018,Manchester City,0.77,0.51,1.57,1
13/05/2018,Manchester United,0.46,0.65,1.08,1
13/05/2018,Leicester,1.27,1.83,0.91,1
13/05/2018,Swansea,1.71,1.75,1.27,1
13/05/2018,Burnley,1.16,1.39,1.16,1
13/05/2018,Southampton,0.51,0.77,1.04,1
13/05/2018,Watford,0.65,0.46,1.49,1
13/05/2018,Huddersfield,1.31,2.33,0.61,1
13/05/2018,Everton,1.68,1.18,1.74,1
13/05/2018,West Bromwich Albion,0.22,2.36,0.09,1
13/05/2018,Chelsea,0.84,2.24,0.30,1
13/05/2018,Brighton,0.04,3.51,0.02,1
