Date,Team,xG,xA,xPTS,match_or_not
14/02/2016,Leicester,1.31,2.36,0.70,1
14/02/2016,Manchester City,1.98,1.24,1.93,1
14/02/2016,Aston Villa,0.17,2.01,0.14,1
27/02/2016,West Bromwich Albion,2.07,1.22,2.07,1
27/02/2016,Chelsea,0.63,1.01,0.94,1
27/02/2016,Stoke,2.04,0.41,2.72,1
27/02/2016,Leicester,1.76,0.81,2.22,1
27/02/2016,West Ham,0.52,1.08,0.81,1
27/02/2016,Bournemouth,0.96,1.00,1.31,1
27/02/2016,Watford,1.00,0.96,1.35,1
27/02/2016,Crystal Palace,1.22,2.07,0.69,1
27/02/2016,Aston Villa,0.41,2.04,0.17,1
27/02/2016,Southampton,1.01,0.63,1.73,1
27/02/2016,Sunderland,1.08,0.52,1.85,1
27/02/2016,Norwich,0.81,1.76,0.55,1
28/02/2016,Manchester United,1.10,1.54,0.99,1
28/02/2016,Tottenham,3.57,1.25,2.65,1
28/02/2016,Arsenal,1.54,1.10,1.73,1
28/02/2016,Swansea,1.25,3.57,0.25,1
01/03/2016,Everton,2.64,0.60,2.67,1
01/03/2016,Bournemouth,1.41,0.95,1.76,1
01/03/2016,Chelsea,0.98,1.24,1.10,1
01/03/2016,Leicester,3.05,1.29,2.51,1
01/03/2016,West Bromwich Albion,1.29,3.05,0.34,1
01/03/2016,Sunderland,0.93,0.89,1.38,1
01/03/2016,Crystal Palace,0.89,0.93,1.29,1
01/03/2016,Norwich,1.24,0.98,1.60,1
01/03/2016,Aston Villa,0.60,2.64,0.23,1
01/03/2016,Southampton,0.95,1.41,0.94,1
02/03/2016,Swansea,1.70,1.49,1.56,1
02/03/2016,West Ham,0.78,1.23,0.89,1
02/03/2016,Stoke,0.30,0.27,1.21,1
02/03/2016,Arsenal,1.49,1.70,1.17,1
02/03/2016,Tottenham,1.23,0.78,1.81,1
02/03/2016,Newcastle United,0.27,0.30,1.17,1
03/03/2016,Liverpool,1.17,0.18,2.33,1
03/03/2016,Manchester United,0.79,2.16,0.46,1
03/03/2016,Watford,2.16,0.79,2.37,1
03/03/2016,Manchester City,0.18,1.17,0.40,1
05/03/2016,Manchester City,2.83,0.12,2.92,1
05/03/2016,Bournemouth,1.27,0.83,1.68,1
05/03/2016,West Ham,2.72,2.09,1.80,1
05/03/2016,Leicester,1.47,0.83,1.88,1
05/03/2016,Swansea,0.55,0.58,1.25,1
05/03/2016,Tottenham,1.88,0.54,2.39,1
05/03/2016,Arsenal,0.54,1.88,0.42,1
05/03/2016,Southampton,1.55,1.32,1.52,1
05/03/2016,Sunderland,1.32,1.55,1.20,1
05/03/2016,Chelsea,1.06,1.60,0.95,1
05/03/2016,Stoke,1.60,1.06,1.79,1
05/03/2016,Everton,2.09,2.72,0.97,1
05/03/2016,Norwich,0.58,0.55,1.32,1
05/03/2016,Watford,0.83,1.47,0.84,1
05/03/2016,Newcastle United,0.83,1.27,1.02,1
05/03/2016,Aston Villa,0.12,2.83,0.05,1
06/03/2016,Liverpool,2.27,1.44,2.01,1
06/03/2016,West Bromwich Albion,0.57,0.42,1.41,1
06/03/2016,Crystal Palace,1.44,2.27,0.76,1
06/03/2016,Manchester United,0.42,0.57,1.12,1
12/03/2016,Bournemouth,0.71,1.10,0.95,1
12/03/2016,Southampton,0.87,1.07,1.14,1
12/03/2016,Norwich,0.14,0.56,0.76,1
12/03/2016,Manchester City,0.56,0.14,1.71,1
12/03/2016,Swansea,1.10,0.71,1.73,1
12/03/2016,Stoke,1.07,0.87,1.54,1
13/03/2016,Tottenham,2.00,1.84,1.44,1
13/03/2016,Aston Villa,1.84,2.00,1.31,1
14/03/2016,Leicester,0.85,0.52,1.61,1
14/03/2016,Newcastle United,0.52,0.85,1.01,1
19/03/2016,Arsenal,1.92,0.59,2.46,1
19/03/2016,Stoke,1.58,0.88,1.96,1
19/03/2016,Leicester,1.20,0.78,1.70,1
19/03/2016,Norwich,0.80,0.33,1.83,1
19/03/2016,Swansea,0.49,0.73,1.05,1
19/03/2016,Chelsea,2.14,0.86,2.32,1
19/03/2016,West Ham,0.86,2.14,0.49,1
19/03/2016,Watford,0.88,1.58,0.77,1
19/03/2016,Aston Villa,0.73,0.49,1.53,1
19/03/2016,West Bromwich Albion,0.33,0.80,0.78,1
19/03/2016,Crystal Palace,0.78,1.20,1.00,1
19/03/2016,Everton,0.59,1.92,0.36,1
20/03/2016,Tottenham,2.03,0.12,2.78,1
20/03/2016,Southampton,1.57,1.29,1.60,1
20/03/2016,Manchester United,0.90,1.86,0.69,1
20/03/2016,Sunderland,0.79,0.94,1.19,1
20/03/2016,Newcastle United,0.94,0.79,1.47,1
20/03/2016,Liverpool,1.29,1.57,1.12,1
20/03/2016,Manchester City,1.86,0.90,2.06,1
20/03/2016,Bournemouth,0.12,2.03,0.13,1
02/04/2016,Chelsea,2.49,0.73,2.64,1
02/04/2016,Arsenal,3.01,0.29,2.91,1
02/04/2016,Manchester City,0.87,1.32,0.94,1
02/04/2016,Norwich,1.65,1.47,1.51,1
02/04/2016,Crystal Palace,1.66,1.71,1.34,1
02/04/2016,West Ham,1.71,1.66,1.39,1
02/04/2016,Swansea,0.43,1.18,0.62,1
02/04/2016,Stoke,1.18,0.43,2.09,1
02/04/2016,Tottenham,1.24,1.38,1.27,1
02/04/2016,Liverpool,1.38,1.24,1.45,1
02/04/2016,West Bromwich Albion,0.06,1.55,0.23,1
02/04/2016,Sunderland,1.55,0.06,2.58,1
02/04/2016,Newcastle United,1.47,1.65,1.20,1
02/04/2016,Aston Villa,0.73,2.49,0.25,1
02/04/2016,Bournemouth,1.32,0.87,1.78,1
02/04/2016,Watford,0.29,3.01,0.06,1
03/04/2016,Leicester,1.39,0.67,1.99,1
03/04/2016,Manchester United,1.00,0.76,1.60,1
03/04/2016,Everton,0.76,1.00,1.05,1
03/04/2016,Southampton,0.67,1.39,0.73,1
09/04/2016,Southampton,1.78,0.17,2.64,1
09/04/2016,Bournemouth,1.00,0.22,2.09,1
09/04/2016,Manchester City,2.07,1.09,2.19,1
09/04/2016,Crystal Palace,1.45,0.68,2.04,1
09/04/2016,Swansea,1.91,1.30,1.84,1
09/04/2016,West Ham,1.11,1.47,1.07,1
09/04/2016,Arsenal,1.47,1.11,1.67,1
09/04/2016,Everton,1.60,0.41,2.37,1
09/04/2016,Watford,0.41,1.60,0.42,1
09/04/2016,Aston Villa,0.22,1.00,0.56,1
09/04/2016,West Bromwich Albion,1.09,2.07,0.58,1
09/04/2016,Norwich,0.68,1.45,0.69,1
09/04/2016,Chelsea,1.30,1.91,0.89,1
09/04/2016,Newcastle United,0.17,1.78,0.22,1
10/04/2016,Liverpool,2.21,0.86,2.40,1
10/04/2016,Tottenham,1.80,0.34,2.51,1
10/04/2016,Leicester,2.60,0.87,2.55,1
10/04/2016,Sunderland,0.87,2.60,0.31,1
10/04/2016,Stoke,0.86,2.21,0.43,1
10/04/2016,Manchester United,0.34,1.80,0.31,1
13/04/2016,Everton,0.76,1.59,0.74,1
13/04/2016,Crystal Palace,1.59,0.76,2.01,1
16/04/2016,Sunderland,2.00,1.09,2.10,1
16/04/2016,Newcastle United,1.50,0.79,1.99,1
16/04/2016,Manchester City,2.63,0.49,2.77,1
16/04/2016,Manchester United,1.09,0.26,2.12,1
16/04/2016,Watford,0.36,2.29,0.14,1
16/04/2016,Everton,0.32,1.38,0.48,1
16/04/2016,Southampton,1.38,0.32,2.27,1
16/04/2016,Aston Villa,0.26,1.09,0.56,1
16/04/2016,West Bromwich Albion,2.29,0.36,2.78,1
16/04/2016,Norwich,1.09,2.00,0.67,1
16/04/2016,Chelsea,0.49,2.63,0.15,1
16/04/2016,Swansea,0.79,1.50,0.75,1
17/04/2016,Liverpool,1.81,0.86,2.13,1
17/04/2016,Leicester,1.95,1.57,1.71,1
17/04/2016,West Ham,1.57,1.95,1.01,1
17/04/2016,Crystal Palace,0.28,1.73,0.33,1
17/04/2016,Arsenal,1.73,0.28,2.48,1
17/04/2016,Bournemouth,0.86,1.81,0.64,1
18/04/2016,Tottenham,2.90,0.46,2.78,1
18/04/2016,Stoke,0.46,2.90,0.14,1
19/04/2016,Newcastle United,0.46,0.52,1.22,1
19/04/2016,Manchester City,0.52,0.46,1.32,1
20/04/2016,Liverpool,3.24,0.09,2.93,1
20/04/2016,West Ham,3.96,1.22,2.84,1
20/04/2016,Manchester United,1.47,0.14,2.61,1
20/04/2016,Watford,1.22,3.96,0.11,1
20/04/2016,Crystal Palace,0.14,1.47,0.22,1
20/04/2016,Everton,0.09,3.24,0.04,1
21/04/2016,Arsenal,1.37,0.84,1.76,1
21/04/2016,West Bromwich Albion,0.84,1.37,0.94,1
23/04/2016,Manchester City,2.22,1.09,2.24,1
23/04/2016,Chelsea,2.07,0.58,2.46,1
23/04/2016,Southampton,3.66,1.47,2.58,1
23/04/2016,Newcastle United,0.25,0.71,0.79,1
23/04/2016,Liverpool,0.71,0.25,1.77,1
23/04/2016,Aston Villa,1.47,3.66,0.32,1
23/04/2016,Bournemouth,0.58,2.07,0.38,1
23/04/2016,Stoke,1.09,2.22,0.56,1
24/04/2016,Leicester,3.32,0.58,2.91,1
24/04/2016,Sunderland,0.62,0.97,1.03,1
24/04/2016,Arsenal,0.97,0.62,1.63,1
24/04/2016,Swansea,0.58,3.32,0.05,1
25/04/2016,West Bromwich Albion,0.89,1.26,1.06,1
25/04/2016,Tottenham,1.26,0.89,1.64,1
30/04/2016,West Ham,1.27,1.53,1.14,1
30/04/2016,Watford,1.36,0.49,2.07,1
30/04/2016,Everton,0.95,1.43,0.97,1
30/04/2016,Arsenal,0.78,0.58,1.49,1
30/04/2016,Newcastle United,0.53,1.05,0.73,1
30/04/2016,Sunderland,1.43,0.68,2.05,1
30/04/2016,Stoke,0.68,1.43,0.68,1
30/04/2016,Aston Villa,0.49,1.36,0.65,1
30/04/2016,Bournemouth,1.43,0.95,1.75,1
30/04/2016,Crystal Palace,1.05,0.53,1.94,1
30/04/2016,Norwich,0.58,0.78,1.12,1
30/04/2016,West Bromwich Albion,1.53,1.27,1.55,1
01/05/2016,Southampton,2.84,1.13,2.58,1
01/05/2016,Swansea,2.32,0.78,2.47,1
01/05/2016,Leicester,1.17,1.18,1.37,1
01/05/2016,Manchester United,1.18,1.17,1.34,1
01/05/2016,Manchester City,1.13,2.84,0.28,1
01/05/2016,Liverpool,0.78,2.32,0.36,1
02/05/2016,Chelsea,0.82,1.90,0.52,1
02/05/2016,Tottenham,1.90,0.82,2.26,1
07/05/2016,Swansea,2.47,2.39,1.42,1
07/05/2016,Leicester,4.51,1.30,2.83,1
07/05/2016,Sunderland,0.77,1.78,0.62,1
07/05/2016,Crystal Palace,1.31,1.28,1.38,1
07/05/2016,Manchester United,1.48,1.37,1.45,1
07/05/2016,Bournemouth,0.81,1.34,0.83,1
07/05/2016,West Bromwich Albion,1.34,0.81,1.86,1
07/05/2016,Aston Villa,0.03,1.10,0.32,1
07/05/2016,Newcastle United,1.10,0.03,2.40,1
07/05/2016,Chelsea,1.78,0.77,2.16,1
07/05/2016,Stoke,1.28,1.31,1.32,1
07/05/2016,Norwich,1.37,1.48,1.27,1
07/05/2016,Everton,1.30,4.51,0.12,1
07/05/2016,West Ham,2.39,2.47,1.32,1
08/05/2016,Liverpool,2.39,0.93,2.37,1
08/05/2016,Southampton,1.31,2.56,0.53,1
08/05/2016,Arsenal,1.08,0.75,1.68,1
08/05/2016,Manchester City,0.75,1.08,1.00,1
08/05/2016,Tottenham,2.56,1.31,2.28,1
08/05/2016,Watford,0.93,2.39,0.46,1
10/05/2016,West Ham,2.13,0.64,2.45,1
10/05/2016,Manchester United,0.64,2.13,0.37,1
11/05/2016,Sunderland,2.45,1.17,2.33,1
11/05/2016,Norwich,2.42,1.77,1.85,1
11/05/2016,Chelsea,0.81,1.84,0.65,1
11/05/2016,Liverpool,1.84,0.81,2.13,1
11/05/2016,Watford,1.77,2.42,0.91,1
11/05/2016,Everton,1.17,2.45,0.48,1
15/05/2016,Newcastle United,2.43,0.87,2.44,1
15/05/2016,Arsenal,3.40,0.22,2.93,1
15/05/2016,Southampton,2.32,1.25,2.15,1
15/05/2016,Everton,2.41,0.43,2.73,1
15/05/2016,Stoke,0.29,2.94,0.07,1
15/05/2016,Sunderland,0.91,1.95,0.58,1
15/05/2016,Watford,1.95,0.91,2.19,1
15/05/2016,Leicester,1.23,1.86,0.89,1
15/05/2016,West Bromwich Albion,1.87,0.42,2.58,1
15/05/2016,Chelsea,1.86,1.23,1.86,1
15/05/2016,Swansea,0.12,2.04,0.09,1
15/05/2016,Liverpool,0.42,1.87,0.27,1
15/05/2016,Manchester City,2.04,0.12,2.84,1
15/05/2016,West Ham,2.94,0.29,2.88,1
15/05/2016,Crystal Palace,1.25,2.32,0.65,1
15/05/2016,Norwich,0.43,2.41,0.17,1
15/05/2016,Tottenham,0.87,2.43,0.40,1
15/05/2016,Aston Villa,0.22,3.40,0.04,1
17/05/2016,Manchester United,1.72,0.50,2.37,1
17/05/2016,Bournemouth,0.50,1.72,0.43,1
