Date,Team,xG,xA,xPTS,match_or_not
22/02/2015,Liverpool,0.70,0.87,1.19,1
22/02/2015,Everton,2.05,2.00,1.41,1
22/02/2015,Leicester,2.00,2.05,1.34,1
22/02/2015,West Ham,2.21,2.18,1.39,1
22/02/2015,Tottenham,2.18,2.21,1.35,1
22/02/2015,Southampton,0.87,0.70,1.46,1
28/02/2015,Crystal Palace,0.85,1.29,1.01,1
28/02/2015,Manchester United,3.04,0.27,2.90,1
28/02/2015,West Bromwich Albion,1.09,0.58,1.85,1
28/02/2015,Swansea,1.41,0.90,1.86,1
28/02/2015,Stoke,0.90,0.34,1.83,1
28/02/2015,Newcastle United,0.93,0.77,1.50,1
28/02/2015,Aston Villa,0.77,0.93,1.16,1
28/02/2015,Southampton,0.58,1.09,0.83,1
28/02/2015,Hull,0.34,0.90,0.78,1
28/02/2015,Burnley,0.90,1.41,0.85,1
28/02/2015,West Ham,1.29,0.85,1.70,1
28/02/2015,Sunderland,0.27,3.04,0.06,1
01/03/2015,Arsenal,1.39,0.37,2.26,1
01/03/2015,Liverpool,0.77,1.13,0.98,1
01/03/2015,Manchester City,1.13,0.77,1.70,1
01/03/2015,Everton,0.37,1.39,0.49,1
03/03/2015,Aston Villa,1.92,0.91,2.19,1
03/03/2015,Southampton,2.23,0.39,2.68,1
03/03/2015,Sunderland,1.23,1.39,1.23,1
03/03/2015,Hull,1.39,1.23,1.42,1
03/03/2015,West Bromwich Albion,0.91,1.92,0.56,1
03/03/2015,Crystal Palace,0.39,2.23,0.20,1
04/03/2015,Stoke,1.04,0.42,1.99,1
04/03/2015,Liverpool,1.30,0.32,2.21,1
04/03/2015,Manchester City,2.92,0.22,2.92,1
04/03/2015,Tottenham,2.13,0.71,2.42,1
04/03/2015,Arsenal,2.17,0.32,2.69,1
04/03/2015,Chelsea,2.38,1.46,2.04,1
04/03/2015,Manchester United,1.69,1.19,1.78,1
04/03/2015,Swansea,0.71,2.13,0.41,1
04/03/2015,Queens Park Rangers,0.32,2.17,0.19,1
04/03/2015,West Ham,1.46,2.38,0.76,1
04/03/2015,Newcastle United,1.19,1.69,0.93,1
04/03/2015,Everton,0.42,1.04,0.68,1
04/03/2015,Leicester,0.22,2.92,0.05,1
04/03/2015,Burnley,0.32,1.30,0.51,1
07/03/2015,Tottenham,2.62,1.50,2.14,1
07/03/2015,Queens Park Rangers,1.50,2.62,0.67,1
14/03/2015,Aston Villa,1.50,0.47,2.25,1
14/03/2015,Arsenal,3.20,0.48,2.86,1
14/03/2015,Crystal Palace,2.20,0.27,2.78,1
14/03/2015,West Bromwich Albion,0.96,0.20,2.03,1
14/03/2015,Burnley,0.24,1.26,0.48,1
14/03/2015,Leicester,0.54,1.05,0.84,1
14/03/2015,Hull,1.05,0.54,1.84,1
14/03/2015,Stoke,0.20,0.96,0.60,1
14/03/2015,Manchester City,1.26,0.24,2.24,1
14/03/2015,Queens Park Rangers,0.27,2.20,0.13,1
14/03/2015,West Ham,0.48,3.20,0.09,1
14/03/2015,Sunderland,0.47,1.50,0.51,1
15/03/2015,Everton,2.26,0.81,2.45,1
15/03/2015,Manchester United,1.03,0.21,2.14,1
15/03/2015,Southampton,1.83,3.19,0.55,1
15/03/2015,Chelsea,3.19,1.83,2.29,1
15/03/2015,Tottenham,0.21,1.03,0.53,1
15/03/2015,Newcastle United,0.81,2.26,0.39,1
16/03/2015,Liverpool,1.70,0.44,2.39,1
16/03/2015,Swansea,0.44,1.70,0.41,1
21/03/2015,Manchester City,4.91,0.78,2.98,1
21/03/2015,Southampton,1.92,1.05,2.01,1
21/03/2015,Tottenham,2.83,2.72,1.47,1
21/03/2015,Crystal Palace,2.15,2.08,1.43,1
21/03/2015,Arsenal,0.75,1.01,1.11,1
21/03/2015,West Ham,1.00,0.54,1.73,1
21/03/2015,Swansea,1.90,0.76,2.28,1
21/03/2015,Leicester,2.72,2.83,1.29,1
21/03/2015,Stoke,2.08,2.15,1.32,1
21/03/2015,Newcastle United,1.01,0.75,1.56,1
21/03/2015,Aston Villa,0.76,1.90,0.52,1
21/03/2015,Sunderland,0.54,1.00,0.91,1
21/03/2015,Burnley,1.05,1.92,0.76,1
21/03/2015,West Bromwich Albion,0.78,4.91,0.01,1
22/03/2015,Chelsea,0.76,1.32,0.90,1
22/03/2015,Everton,0.84,1.39,0.89,1
22/03/2015,Manchester United,1.23,0.56,2.05,1
22/03/2015,Hull,1.32,0.76,1.79,1
22/03/2015,Liverpool,0.56,1.23,0.64,1
22/03/2015,Queens Park Rangers,1.39,0.84,1.82,1
04/04/2015,Arsenal,1.46,1.21,1.52,1
04/04/2015,Queens Park Rangers,1.21,2.13,0.76,1
04/04/2015,Swansea,1.50,0.92,1.83,1
04/04/2015,Manchester United,1.98,0.31,2.61,1
04/04/2015,Leicester,3.44,1.94,2.29,1
04/04/2015,Chelsea,3.29,0.28,2.96,1
04/04/2015,Everton,1.02,0.53,1.88,1
04/04/2015,West Ham,1.94,3.44,0.55,1
04/04/2015,Stoke,0.28,3.29,0.03,1
04/04/2015,Southampton,0.53,1.02,0.80,1
04/04/2015,Aston Villa,0.31,1.98,0.24,1
04/04/2015,Hull,0.92,1.50,0.87,1
04/04/2015,West Bromwich Albion,2.13,1.21,2.02,1
04/04/2015,Liverpool,1.21,1.46,1.18,1
05/04/2015,Sunderland,0.83,0.80,1.31,1
05/04/2015,Tottenham,0.38,1.51,0.45,1
05/04/2015,Burnley,1.51,0.38,2.32,1
05/04/2015,Newcastle United,0.80,0.83,1.33,1
06/04/2015,Crystal Palace,1.33,1.11,1.64,1
06/04/2015,Manchester City,1.11,1.33,1.04,1
07/04/2015,Aston Villa,1.87,1.43,1.67,1
07/04/2015,Queens Park Rangers,1.43,1.87,1.07,1
11/04/2015,Crystal Palace,2.35,0.62,2.60,1
11/04/2015,Southampton,2.37,0.74,2.55,1
11/04/2015,Leicester,1.69,0.97,1.95,1
11/04/2015,Aston Villa,0.86,0.62,1.59,1
11/04/2015,Arsenal,1.21,0.66,1.86,1
11/04/2015,Everton,0.84,1.10,1.02,1
11/04/2015,West Ham,0.60,0.59,1.30,1
11/04/2015,Swansea,1.10,0.84,1.63,1
11/04/2015,Stoke,0.59,0.60,1.27,1
11/04/2015,West Bromwich Albion,0.97,1.69,0.78,1
11/04/2015,Tottenham,0.62,0.86,1.04,1
11/04/2015,Burnley,0.66,1.21,0.83,1
11/04/2015,Hull,0.74,2.37,0.31,1
11/04/2015,Sunderland,0.62,2.35,0.27,1
12/04/2015,Manchester United,2.66,1.76,2.03,1
12/04/2015,Chelsea,0.92,0.78,1.46,1
12/04/2015,Queens Park Rangers,0.78,0.92,1.18,1
12/04/2015,Manchester City,1.76,2.66,0.76,1
13/04/2015,Liverpool,1.27,0.36,2.16,1
13/04/2015,Newcastle United,0.36,1.27,0.56,1
18/04/2015,Leicester,2.57,0.87,2.54,1
18/04/2015,West Bromwich Albion,0.70,2.06,0.41,1
18/04/2015,Stoke,2.26,1.36,2.08,1
18/04/2015,Everton,2.36,1.06,2.31,1
18/04/2015,Chelsea,1.15,0.74,1.78,1
18/04/2015,Southampton,1.36,2.26,0.68,1
18/04/2015,Manchester United,0.74,1.15,0.91,1
18/04/2015,Burnley,1.06,2.36,0.50,1
18/04/2015,Crystal Palace,2.06,0.70,2.42,1
18/04/2015,Swansea,0.87,2.57,0.32,1
19/04/2015,Tottenham,2.00,0.94,2.20,1
19/04/2015,Manchester City,2.05,0.74,2.30,1
19/04/2015,Newcastle United,0.94,2.00,0.58,1
19/04/2015,West Ham,0.74,2.05,0.50,1
25/04/2015,Hull,2.38,0.91,2.47,1
25/04/2015,Swansea,1.59,1.55,1.40,1
25/04/2015,Manchester City,1.19,0.90,1.60,1
25/04/2015,Leicester,1.22,1.99,0.68,1
25/04/2015,Southampton,1.39,0.53,2.10,1
25/04/2015,Tottenham,0.53,1.39,0.62,1
25/04/2015,Sunderland,2.18,2.15,1.40,1
25/04/2015,Stoke,2.15,2.18,1.34,1
25/04/2015,West Bromwich Albion,0.51,1.41,0.56,1
25/04/2015,West Ham,0.82,2.28,0.37,1
25/04/2015,Liverpool,1.41,0.51,2.19,1
25/04/2015,Queens Park Rangers,2.28,0.82,2.45,1
25/04/2015,Aston Villa,0.90,1.19,1.08,1
25/04/2015,Newcastle United,1.55,1.59,1.32,1
25/04/2015,Burnley,1.99,1.22,2.05,1
25/04/2015,Crystal Palace,0.91,2.38,0.36,1
26/04/2015,Everton,1.08,0.75,1.67,1
26/04/2015,Chelsea,0.85,1.07,1.14,1
26/04/2015,Arsenal,1.07,0.85,1.52,1
26/04/2015,Manchester United,0.75,1.08,1.01,1
28/04/2015,Hull,0.73,0.52,1.55,1
28/04/2015,Liverpool,0.52,0.73,1.05,1
29/04/2015,Chelsea,1.52,0.60,2.30,1
29/04/2015,Leicester,0.60,1.52,0.45,1
02/05/2015,Leicester,4.03,0.49,2.94,1
02/05/2015,Swansea,2.08,0.32,2.65,1
02/05/2015,Aston Villa,1.56,1.40,1.47,1
02/05/2015,Sunderland,1.98,0.91,2.29,1
02/05/2015,Liverpool,2.29,0.39,2.71,1
02/05/2015,West Bromwich Albion,0.32,2.11,0.19,1
02/05/2015,West Ham,3.24,0.76,2.75,1
02/05/2015,Everton,1.40,1.56,1.21,1
02/05/2015,Southampton,0.91,1.98,0.50,1
02/05/2015,Queens Park Rangers,0.39,2.29,0.19,1
02/05/2015,Manchester United,2.11,0.32,2.69,1
02/05/2015,Burnley,0.76,3.24,0.17,1
02/05/2015,Stoke,0.32,2.08,0.22,1
02/05/2015,Newcastle United,0.49,4.03,0.04,1
03/05/2015,Chelsea,1.56,0.42,2.45,1
03/05/2015,Manchester City,1.81,2.07,1.18,1
03/05/2015,Crystal Palace,0.42,1.56,0.35,1
03/05/2015,Tottenham,2.07,1.81,1.58,1
04/05/2015,Arsenal,2.95,0.47,2.80,1
04/05/2015,Hull,0.47,2.95,0.13,1
09/05/2015,Stoke,2.14,0.30,2.69,1
09/05/2015,Leicester,1.64,0.35,2.52,1
09/05/2015,Sunderland,1.20,1.14,1.45,1
09/05/2015,Manchester United,2.30,1.04,2.33,1
09/05/2015,Aston Villa,1.27,0.15,2.46,1
09/05/2015,Burnley,1.21,1.13,1.44,1
09/05/2015,West Bromwich Albion,1.21,1.24,1.32,1
09/05/2015,Newcastle United,1.24,1.21,1.36,1
09/05/2015,Crystal Palace,1.04,2.30,0.48,1
09/05/2015,West Ham,0.15,1.27,0.31,1
09/05/2015,Hull,1.13,1.21,1.26,1
09/05/2015,Everton,1.14,1.20,1.25,1
09/05/2015,Southampton,0.35,1.64,0.31,1
09/05/2015,Tottenham,0.30,2.14,0.20,1
10/05/2015,Manchester City,5.35,0.87,2.98,1
10/05/2015,Chelsea,0.54,1.33,0.66,1
10/05/2015,Liverpool,1.33,0.54,2.06,1
10/05/2015,Queens Park Rangers,0.87,5.35,0.01,1
11/05/2015,Swansea,0.35,1.88,0.32,1
11/05/2015,Arsenal,1.88,0.35,2.51,1
16/05/2015,Southampton,3.60,1.19,2.70,1
16/05/2015,Crystal Palace,2.00,1.11,2.09,1
16/05/2015,Tottenham,1.70,1.13,1.86,1
16/05/2015,Everton,2.07,0.81,2.33,1
16/05/2015,Queens Park Rangers,0.47,2.11,0.31,1
16/05/2015,Leicester,0.68,0.94,1.10,1
16/05/2015,Sunderland,0.94,0.68,1.56,1
16/05/2015,Stoke,1.76,0.91,2.13,1
16/05/2015,Burnley,0.91,1.76,0.64,1
16/05/2015,West Ham,0.81,2.07,0.48,1
16/05/2015,Newcastle United,2.11,0.47,2.54,1
16/05/2015,Liverpool,1.11,2.00,0.69,1
16/05/2015,Hull,1.13,1.70,0.88,1
16/05/2015,Aston Villa,1.19,3.60,0.20,1
17/05/2015,Manchester City,2.28,1.06,2.24,1
17/05/2015,Arsenal,1.07,0.72,1.71,1
17/05/2015,Manchester United,0.72,1.07,0.96,1
17/05/2015,Swansea,1.06,2.28,0.57,1
18/05/2015,West Bromwich Albion,1.23,1.08,1.52,1
18/05/2015,Chelsea,1.08,1.23,1.15,1
20/05/2015,Sunderland,1.50,1.69,1.30,1
20/05/2015,Arsenal,1.69,1.50,1.44,1
24/05/2015,Stoke,2.16,1.02,2.27,1
24/05/2015,Leicester,2.17,1.27,2.01,1
24/05/2015,Arsenal,3.17,0.57,2.83,1
24/05/2015,Chelsea,2.53,1.39,2.17,1
24/05/2015,Newcastle United,1.64,0.42,2.36,1
24/05/2015,Manchester City,2.44,0.78,2.59,1
24/05/2015,Crystal Palace,1.08,0.12,2.33,1
24/05/2015,Tottenham,1.39,0.65,1.98,1
24/05/2015,Burnley,0.66,0.65,1.33,1
24/05/2015,Manchester United,0.40,0.98,0.77,1
24/05/2015,Hull,0.98,0.40,1.87,1
24/05/2015,Aston Villa,0.65,0.66,1.26,1
24/05/2015,Everton,0.65,1.39,0.74,1
24/05/2015,Swansea,0.12,1.08,0.38,1
24/05/2015,Sunderland,1.39,2.53,0.62,1
24/05/2015,Southampton,0.78,2.44,0.28,1
24/05/2015,West Ham,0.42,1.64,0.42,1
24/05/2015,West Bromwich Albion,0.57,3.17,0.11,1
24/05/2015,Queens Park Rangers,1.27,2.17,0.77,1
24/05/2015,Liverpool,1.02,2.16,0.53,1
25/05/2015,Stoke,2.16,1.02,2.27,1
25/05/2015,Leicester,2.17,1.27,2.01,1
25/05/2015,Arsenal,3.17,0.57,2.83,1
25/05/2015,Chelsea,2.53,1.39,2.17,1
25/05/2015,Newcastle United,1.64,0.42,2.36,1
25/05/2015,Manchester City,2.44,0.78,2.59,1
25/05/2015,Crystal Palace,1.08,0.12,2.33,1
25/05/2015,Tottenham,1.39,0.65,1.98,1
25/05/2015,Burnley,0.66,0.65,1.33,1
25/05/2015,Manchester United,0.40,0.98,0.77,1
25/05/2015,Hull,0.98,0.40,1.87,1
25/05/2015,Aston Villa,0.65,0.66,1.26,1
25/05/2015,Everton,0.65,1.39,0.74,1
25/05/2015,Swansea,0.12,1.08,0.38,1
25/05/2015,Sunderland,1.39,2.53,0.62,1
25/05/2015,Southampton,0.78,2.44,0.28,1
25/05/2015,West Ham,0.42,1.64,0.42,1
25/05/2015,West Bromwich Albion,0.57,3.17,0.11,1
25/05/2015,Queens Park Rangers,1.27,2.17,0.77,1
25/05/2015,Liverpool,1.02,2.16,0.53,1
