Date,Team,xG,xA,xPTS,match_or_not
28/02/2021,Manchester United,0.36,1.17,0.56,1
28/02/2021,Fulham,0.81,0.09,2.03,1
28/02/2021,Leicester,0.53,2.11,0.19,1
28/02/2021,Sheffield United,0.78,2.81,0.25,1
28/02/2021,Burnley,0.60,2.36,0.29,1
01/03/2021,Everton,1.42,0.67,2.06,1
01/03/2021,Southampton,0.67,1.42,0.65,1
02/03/2021,Manchester City,3.26,0.32,2.90,1
02/03/2021,Wolverhampton Wanderers,0.32,3.26,0.06,1
03/03/2021,Sheffield United,0.72,1.44,0.75,1
03/03/2021,Leicester,1.24,1.27,1.31,1
03/03/2021,Burnley,1.27,1.24,1.39,1
03/03/2021,Crystal Palace,0.74,0.58,1.51,1
03/03/2021,Manchester United,0.58,0.74,1.11,1
03/03/2021,Aston Villa,1.44,0.72,1.96,1
04/03/2021,Everton,1.41,1.02,1.70,1
04/03/2021,Chelsea,1.23,0.25,2.27,1
04/03/2021,Tottenham,1.55,1.17,1.70,1
04/03/2021,West Bromwich Albion,1.02,1.41,1.02,1
04/03/2021,Liverpool,0.25,1.23,0.46,1
04/03/2021,Fulham,1.17,1.55,1.01,1
06/03/2021,Southampton,2.37,0.91,2.44,1
06/03/2021,Leicester,1.04,0.75,1.62,1
06/03/2021,Arsenal,2.54,1.10,2.34,1
06/03/2021,Burnley,1.10,2.54,0.48,1
06/03/2021,Aston Villa,0.96,2.15,0.42,1
06/03/2021,Wolverhampton Wanderers,2.15,0.96,2.38,1
06/03/2021,Brighton,0.75,1.04,1.05,1
06/03/2021,Sheffield United,0.91,2.37,0.39,1
07/03/2021,Tottenham,2.24,0.56,2.63,1
07/03/2021,Manchester United,2.11,1.28,2.04,1
07/03/2021,Fulham,1.37,0.70,1.97,1
07/03/2021,West Bromwich Albion,1.47,0.45,2.24,1
07/03/2021,Newcastle United,0.45,1.47,0.52,1
07/03/2021,Liverpool,0.70,1.37,0.75,1
07/03/2021,Manchester City,1.28,2.11,0.75,1
07/03/2021,Crystal Palace,0.56,2.24,0.24,1
08/03/2021,Chelsea,2.57,0.27,2.85,1
08/03/2021,West Ham,2.38,1.35,2.17,1
08/03/2021,Everton,0.27,2.57,0.09,1
08/03/2021,Leeds,1.35,2.38,0.62,1
10/03/2021,Manchester City,3.11,1.61,2.39,1
10/03/2021,Southampton,1.61,3.11,0.44,1
12/03/2021,Aston Villa,0.75,0.87,1.23,1
12/03/2021,Newcastle United,0.87,0.75,1.42,1
13/03/2021,Manchester City,2.73,0.45,2.88,1
13/03/2021,Burnley,0.75,1.70,0.62,1
13/03/2021,Crystal Palace,1.31,0.51,2.18,1
13/03/2021,Chelsea,0.97,0.38,1.86,1
13/03/2021,Leeds,0.38,0.97,0.77,1
13/03/2021,Everton,1.70,0.75,2.16,1
13/03/2021,West Bromwich Albion,0.51,1.31,0.56,1
13/03/2021,Fulham,0.45,2.73,0.07,1
14/03/2021,Leicester,4.55,0.09,2.99,1
14/03/2021,Arsenal,1.57,0.71,2.17,1
14/03/2021,Brighton,0.90,1.03,1.19,1
14/03/2021,Manchester United,1.70,0.46,2.35,1
14/03/2021,Southampton,1.03,0.90,1.47,1
14/03/2021,Tottenham,0.71,1.57,0.56,1
14/03/2021,West Ham,0.46,1.70,0.44,1
14/03/2021,Sheffield United,0.09,4.55,0.00,1
15/03/2021,Liverpool,1.06,1.29,1.12,1
15/03/2021,Wolverhampton Wanderers,1.29,1.06,1.58,1
19/03/2021,Leeds,1.41,1.47,1.31,1
19/03/2021,Fulham,1.47,1.41,1.42,1
20/03/2021,Brighton,0.95,0.10,2.18,1
20/03/2021,Newcastle United,0.10,0.95,0.47,1
21/03/2021,Tottenham,1.72,0.44,2.53,1
21/03/2021,West Ham,2.51,1.35,2.24,1
21/03/2021,Arsenal,1.35,2.51,0.57,1
21/03/2021,Aston Villa,0.44,1.72,0.30,1
03/04/2021,West Bromwich Albion,1.38,2.56,0.64,1
03/04/2021,Liverpool,2.44,0.16,2.84,1
03/04/2021,Manchester City,1.98,0.28,2.65,1
03/04/2021,Leeds,2.51,0.87,2.50,1
03/04/2021,Sheffield United,0.87,2.51,0.34,1
03/04/2021,Leicester,0.28,1.98,0.22,1
03/04/2021,Chelsea,2.56,1.38,2.18,1
03/04/2021,Arsenal,0.16,2.44,0.09,1
04/04/2021,Aston Villa,1.52,1.52,1.34,1
04/04/2021,Southampton,2.40,1.50,2.03,1
04/04/2021,Manchester United,1.73,1.41,1.61,1
04/04/2021,Tottenham,2.44,3.30,0.76,1
04/04/2021,Newcastle United,3.30,2.44,2.02,1
04/04/2021,Burnley,1.50,2.40,0.74,1
04/04/2021,Brighton,1.41,1.73,1.09,1
04/04/2021,Fulham,1.52,1.52,1.36,1
05/04/2021,West Ham,1.60,1.96,1.11,1
05/04/2021,Everton,2.53,0.60,2.59,1
05/04/2021,Crystal Palace,0.60,2.53,0.29,1
05/04/2021,Wolverhampton Wanderers,1.96,1.60,1.64,1
09/04/2021,Wolverhampton Wanderers,0.43,0.73,0.99,1
09/04/2021,Fulham,0.73,0.43,1.61,1
10/04/2021,Chelsea,3.85,0.60,2.91,1
10/04/2021,Liverpool,2.15,0.76,2.35,1
10/04/2021,Leeds,0.18,1.99,0.20,1
10/04/2021,Aston Villa,0.76,2.15,0.46,1
10/04/2021,Manchester City,1.99,0.18,2.66,1
10/04/2021,Crystal Palace,0.60,3.85,0.05,1
11/04/2021,Arsenal,1.94,0.32,2.64,1
11/04/2021,Manchester United,2.10,0.92,2.34,1
11/04/2021,West Ham,1.02,1.17,1.23,1
11/04/2021,Newcastle United,1.34,1.84,1.02,1
11/04/2021,Leicester,1.17,1.02,1.44,1
11/04/2021,Burnley,1.84,1.34,1.72,1
11/04/2021,Tottenham,0.92,2.10,0.47,1
11/04/2021,Sheffield United,0.32,1.94,0.23,1
12/04/2021,West Bromwich Albion,2.77,1.50,2.24,1
12/04/2021,Everton,0.31,1.16,0.60,1
12/04/2021,Brighton,1.16,0.31,2.09,1
12/04/2021,Southampton,1.50,2.77,0.57,1
16/04/2021,Everton,2.26,1.48,1.96,1
16/04/2021,Tottenham,1.48,2.26,0.80,1
17/04/2021,Newcastle United,2.43,2.07,1.65,1
17/04/2021,Wolverhampton Wanderers,1.23,0.30,2.30,1
17/04/2021,West Ham,2.07,2.43,1.09,1
17/04/2021,Sheffield United,0.30,1.23,0.45,1
18/04/2021,Manchester United,2.87,0.96,2.66,1
18/04/2021,Arsenal,2.86,0.84,2.73,1
18/04/2021,Fulham,0.84,2.86,0.16,1
18/04/2021,Burnley,0.96,2.87,0.23,1
19/04/2021,Liverpool,1.60,2.60,0.76,1
19/04/2021,Leeds,2.60,1.60,2.05,1
20/04/2021,Chelsea,0.81,0.46,1.70,1
20/04/2021,Brighton,0.46,0.81,0.92,1
21/04/2021,Tottenham,1.29,1.06,1.52,1
21/04/2021,Manchester City,1.56,0.80,2.00,1
21/04/2021,Aston Villa,0.80,1.56,0.74,1
21/04/2021,Southampton,1.06,1.29,1.09,1
22/04/2021,Leicester,2.67,0.28,2.83,1
22/04/2021,West Bromwich Albion,0.28,2.67,0.11,1
23/04/2021,Everton,0.53,0.74,1.08,1
23/04/2021,Arsenal,0.74,0.53,1.51,1
24/04/2021,Chelsea,2.52,0.27,2.83,1
24/04/2021,Sheffield United,0.79,2.06,0.40,1
24/04/2021,Newcastle United,0.86,2.85,0.30,1
24/04/2021,Liverpool,2.85,0.86,2.58,1
24/04/2021,West Ham,0.27,2.52,0.10,1
24/04/2021,Brighton,2.06,0.79,2.40,1
25/04/2021,Burnley,2.24,0.35,2.75,1
25/04/2021,Aston Villa,2.65,1.57,2.16,1
25/04/2021,West Bromwich Albion,1.57,2.65,0.63,1
25/04/2021,Manchester United,1.12,0.22,2.15,1
25/04/2021,Leeds,0.22,1.12,0.52,1
25/04/2021,Wolverhampton Wanderers,0.35,2.24,0.16,1
26/04/2021,Leicester,1.23,0.72,1.77,1
26/04/2021,Crystal Palace,0.72,1.23,0.89,1
30/04/2021,Southampton,0.95,2.52,0.36,1
30/04/2021,Leicester,2.52,0.95,2.47,1
01/05/2021,Chelsea,1.84,0.29,2.61,1
01/05/2021,Manchester City,2.04,0.36,2.61,1
01/05/2021,Brighton,2.53,0.51,2.70,1
01/05/2021,Aston Villa,1.59,1.22,1.67,1
01/05/2021,Everton,1.22,1.59,1.05,1
01/05/2021,Crystal Palace,0.36,2.04,0.25,1
01/05/2021,Fulham,0.29,1.84,0.25,1
01/05/2021,Leeds,0.51,2.53,0.19,1
02/05/2021,Tottenham,2.26,0.47,2.62,1
02/05/2021,Arsenal,1.79,0.17,2.65,1
02/05/2021,Newcastle United,0.17,1.79,0.21,1
02/05/2021,Sheffield United,0.47,2.26,0.25,1
03/05/2021,West Ham,2.42,1.68,1.88,1
03/05/2021,West Bromwich Albion,1.07,0.84,1.59,1
03/05/2021,Wolverhampton Wanderers,0.84,1.07,1.09,1
03/05/2021,Burnley,1.68,2.42,0.88,1
07/05/2021,Newcastle United,2.87,2.31,1.79,1
07/05/2021,Leicester,2.31,2.87,1.00,1
08/05/2021,Leeds,2.55,1.03,2.43,1
08/05/2021,Crystal Palace,2.25,0.64,2.47,1
08/05/2021,Liverpool,2.26,1.23,2.12,1
08/05/2021,Chelsea,0.62,1.79,0.44,1
08/05/2021,Manchester City,1.79,0.62,2.36,1
08/05/2021,Tottenham,1.03,2.55,0.41,1
08/05/2021,Southampton,1.23,2.26,0.66,1
08/05/2021,Sheffield United,0.64,2.25,0.37,1
09/05/2021,Arsenal,1.07,1.83,0.77,1
09/05/2021,Manchester United,1.89,0.57,2.43,1
09/05/2021,Wolverhampton Wanderers,1.12,0.28,2.13,1
09/05/2021,Everton,1.56,1.10,1.74,1
09/05/2021,Brighton,0.28,1.12,0.56,1
09/05/2021,West Ham,1.10,1.56,0.95,1
09/05/2021,Aston Villa,0.57,1.89,0.39,1
09/05/2021,West Bromwich Albion,1.83,1.07,1.98,1
10/05/2021,Burnley,1.66,0.78,2.06,1
10/05/2021,Fulham,0.78,1.66,0.70,1
11/05/2021,Southampton,1.59,1.33,1.56,1
11/05/2021,Leicester,0.99,0.21,2.12,1
11/05/2021,Manchester United,0.21,0.99,0.55,1
11/05/2021,Crystal Palace,1.33,1.59,1.13,1
12/05/2021,Arsenal,0.69,1.57,0.65,1
12/05/2021,Chelsea,1.57,0.69,2.07,1
13/05/2021,Liverpool,2.94,1.71,2.19,1
13/05/2021,Aston Villa,0.56,0.98,0.94,1
13/05/2021,Everton,0.98,0.56,1.71,1
13/05/2021,Manchester United,1.71,2.94,0.64,1
14/05/2021,Manchester City,1.48,2.18,0.75,1
14/05/2021,Newcastle United,2.18,1.48,1.99,1
15/05/2021,Leeds,1.86,1.41,1.70,1
15/05/2021,Southampton,2.29,0.88,2.35,1
15/05/2021,West Ham,1.92,0.92,2.14,1
15/05/2021,Brighton,0.92,1.92,0.64,1
15/05/2021,Fulham,0.88,2.29,0.48,1
15/05/2021,Burnley,1.41,1.86,1.04,1
16/05/2021,Tottenham,3.14,1.09,2.61,1
16/05/2021,Crystal Palace,1.95,1.23,1.98,1
16/05/2021,Liverpool,2.08,1.14,2.01,1
16/05/2021,Sheffield United,1.39,1.25,1.47,1
16/05/2021,Aston Villa,1.23,1.95,0.78,1
16/05/2021,West Bromwich Albion,1.14,2.08,0.76,1
16/05/2021,Everton,1.25,1.39,1.19,1
16/05/2021,Wolverhampton Wanderers,1.09,3.14,0.27,1
18/05/2021,Leeds,1.58,1.31,1.58,1
18/05/2021,Brighton,1.23,1.07,1.43,1
18/05/2021,Chelsea,2.86,0.83,2.67,1
18/05/2021,Manchester United,0.92,0.87,1.35,1
18/05/2021,Fulham,0.87,0.92,1.32,1
18/05/2021,Manchester City,1.07,1.23,1.25,1
18/05/2021,Leicester,0.83,2.86,0.22,1
18/05/2021,Southampton,1.31,1.58,1.12,1
19/05/2021,Liverpool,2.73,0.84,2.56,1
19/05/2021,West Ham,3.57,1.11,2.82,1
19/05/2021,Arsenal,1.79,1.00,2.07,1
19/05/2021,Aston Villa,1.64,0.89,1.95,1
19/05/2021,Everton,0.67,0.27,1.69,1
19/05/2021,Newcastle United,1.83,0.88,2.12,1
19/05/2021,Tottenham,0.89,1.64,0.79,1
19/05/2021,Wolverhampton Wanderers,0.27,0.67,0.85,1
19/05/2021,Sheffield United,0.88,1.83,0.65,1
19/05/2021,West Bromwich Albion,1.11,3.57,0.12,1
19/05/2021,Crystal Palace,1.00,1.79,0.69,1
19/05/2021,Burnley,0.84,2.73,0.31,1
23/05/2021,Manchester City,2.88,1.07,2.52,1
23/05/2021,West Ham,1.98,1.35,1.82,1
23/05/2021,Tottenham,1.85,1.83,1.32,1
23/05/2021,Leeds,2.49,1.02,2.42,1
23/05/2021,Arsenal,0.77,0.19,1.86,1
23/05/2021,Newcastle United,1.60,0.99,1.92,1
23/05/2021,Liverpool,2.20,0.77,2.43,1
23/05/2021,Aston Villa,0.98,3.43,0.17,1
23/05/2021,Manchester United,2.05,0.70,2.42,1
23/05/2021,Sheffield United,0.42,0.56,1.11,1
23/05/2021,Chelsea,3.43,0.98,2.75,1
23/05/2021,Wolverhampton Wanderers,0.70,2.05,0.40,1
23/05/2021,Burnley,0.56,0.42,1.42,1
23/05/2021,Leicester,1.83,1.85,1.34,1
23/05/2021,West Bromwich Albion,1.02,2.49,0.43,1
23/05/2021,Crystal Palace,0.77,2.20,0.40,1
23/05/2021,Brighton,0.19,0.77,0.70,1
23/05/2021,Fulham,0.99,1.60,0.81,1
23/05/2021,Southampton,1.35,1.98,0.94,1
23/05/2021,Everton,1.07,2.88,0.33,1
