Date,Team,xG,xA,xPTS,match_or_not
04/03/2017,Stoke,2.98,0.27,2.90,1
04/03/2017,Southampton,1.34,1.40,1.30,1
04/03/2017,Swansea,1.45,0.93,1.71,1
04/03/2017,Bournemouth,0.82,2.54,0.24,1
04/03/2017,Manchester United,2.54,0.82,2.61,1
04/03/2017,Watford,1.40,1.34,1.40,1
04/03/2017,Burnley,0.93,1.45,0.99,1
04/03/2017,Arsenal,0.73,2.70,0.25,1
04/03/2017,Hull,1.12,1.81,0.85,1
04/03/2017,West Bromwich Albion,0.37,1.39,0.51,1
04/03/2017,Middlesbrough,0.27,2.98,0.06,1
05/03/2017,Manchester City,2.48,0.74,2.61,1
05/03/2017,Tottenham,1.70,0.81,2.04,1
05/03/2017,Everton,0.81,1.70,0.71,1
05/03/2017,Sunderland,0.74,2.48,0.26,1
06/03/2017,Chelsea,2.01,0.45,2.61,1
06/03/2017,West Ham,0.45,2.01,0.25,1
08/03/2017,Stoke,0.34,1.30,0.48,1
08/03/2017,Manchester City,1.30,0.34,2.26,1
11/03/2017,Everton,2.18,0.13,2.81,1
11/03/2017,Bournemouth,3.68,1.25,2.71,1
11/03/2017,Hull,1.99,1.44,1.81,1
11/03/2017,West Ham,1.25,3.68,0.21,1
11/03/2017,Swansea,1.44,1.99,0.95,1
11/03/2017,West Bromwich Albion,0.13,2.18,0.11,1
12/03/2017,Liverpool,0.97,0.83,1.46,1
12/03/2017,Burnley,0.83,0.97,1.19,1
18/03/2017,Everton,2.63,0.53,2.71,1
18/03/2017,West Bromwich Albion,2.12,1.00,2.22,1
18/03/2017,Bournemouth,1.01,0.38,1.94,1
18/03/2017,Leicester,2.17,2.32,1.29,1
18/03/2017,Chelsea,1.96,0.95,2.15,1
18/03/2017,Crystal Palace,0.38,0.19,1.42,1
18/03/2017,Sunderland,1.03,1.19,1.19,1
18/03/2017,Burnley,1.19,1.03,1.51,1
18/03/2017,West Ham,2.32,2.17,1.48,1
18/03/2017,Stoke,0.95,1.96,0.60,1
18/03/2017,Watford,0.19,0.38,0.97,1
18/03/2017,Arsenal,1.00,2.12,0.57,1
18/03/2017,Swansea,0.38,1.01,0.72,1
18/03/2017,Hull,0.53,2.63,0.19,1
19/03/2017,Manchester United,2.47,1.09,2.40,1
19/03/2017,Tottenham,1.64,0.84,2.06,1
19/03/2017,Liverpool,1.94,2.55,0.97,1
19/03/2017,Manchester City,2.55,1.94,1.81,1
19/03/2017,Southampton,0.84,1.64,0.67,1
19/03/2017,Middlesbrough,1.09,2.47,0.43,1
01/04/2017,Liverpool,0.63,1.44,0.63,1
01/04/2017,Leicester,1.97,1.37,1.82,1
01/04/2017,Tottenham,2.36,0.45,2.68,1
01/04/2017,Crystal Palace,1.57,3.17,0.46,1
01/04/2017,Hull,0.78,1.25,0.95,1
01/04/2017,Watford,1.96,0.35,2.56,1
01/04/2017,Bournemouth,2.06,1.00,2.19,1
01/04/2017,Southampton,1.00,2.06,0.60,1
01/04/2017,West Bromwich Albion,0.20,0.99,0.56,1
01/04/2017,Manchester United,0.99,0.20,2.09,1
01/04/2017,Chelsea,3.17,1.57,2.38,1
01/04/2017,West Ham,1.25,0.78,1.72,1
01/04/2017,Sunderland,0.35,1.96,0.29,1
01/04/2017,Everton,1.44,0.63,2.12,1
01/04/2017,Stoke,1.37,1.97,0.93,1
01/04/2017,Burnley,0.45,2.36,0.21,1
02/04/2017,Arsenal,0.74,1.40,0.78,1
02/04/2017,Manchester City,1.40,0.74,1.93,1
02/04/2017,Swansea,0.64,0.75,1.17,1
02/04/2017,Middlesbrough,0.75,0.64,1.44,1
04/04/2017,Leicester,0.93,0.70,1.54,1
04/04/2017,Watford,0.69,1.48,0.56,1
04/04/2017,Burnley,0.35,1.17,0.57,1
04/04/2017,Everton,0.59,1.67,0.48,1
04/04/2017,Manchester United,1.67,0.59,2.30,1
04/04/2017,Stoke,1.17,0.35,2.14,1
04/04/2017,West Bromwich Albion,1.48,0.69,2.15,1
04/04/2017,Sunderland,0.70,0.93,1.12,1
05/04/2017,Arsenal,2.16,0.30,2.68,1
05/04/2017,Hull,2.23,1.31,2.02,1
05/04/2017,Southampton,3.34,1.73,2.37,1
05/04/2017,Tottenham,2.22,0.87,2.40,1
05/04/2017,Chelsea,1.37,2.26,0.69,1
05/04/2017,Bournemouth,1.31,2.17,0.74,1
05/04/2017,Liverpool,2.17,1.31,2.03,1
05/04/2017,Manchester City,2.26,1.37,2.07,1
05/04/2017,Middlesbrough,1.31,2.23,0.75,1
05/04/2017,Crystal Palace,1.73,3.34,0.48,1
05/04/2017,Swansea,0.87,2.22,0.40,1
05/04/2017,West Ham,0.30,2.16,0.20,1
08/04/2017,Tottenham,1.19,0.37,2.06,1
08/04/2017,Chelsea,1.52,0.38,2.29,1
08/04/2017,Manchester City,2.34,0.36,2.73,1
08/04/2017,Liverpool,1.02,2.14,0.55,1
08/04/2017,Southampton,0.91,2.02,0.56,1
08/04/2017,West Ham,1.21,0.31,2.13,1
08/04/2017,Burnley,0.81,0.68,1.43,1
08/04/2017,Middlesbrough,0.68,0.81,1.20,1
08/04/2017,Stoke,2.14,1.02,2.26,1
08/04/2017,West Bromwich Albion,2.02,0.91,2.24,1
08/04/2017,Swansea,0.31,1.21,0.56,1
08/04/2017,Bournemouth,0.38,1.52,0.48,1
08/04/2017,Hull,0.36,2.34,0.17,1
08/04/2017,Watford,0.37,1.19,0.63,1
09/04/2017,Manchester United,1.69,0.98,1.96,1
09/04/2017,Everton,2.65,0.84,2.59,1
09/04/2017,Leicester,0.84,2.65,0.29,1
09/04/2017,Sunderland,0.98,1.69,0.78,1
10/04/2017,Crystal Palace,2.16,0.44,2.65,1
10/04/2017,Arsenal,0.44,2.16,0.23,1
15/04/2017,Tottenham,3.29,0.21,2.93,1
15/04/2017,Manchester City,2.74,0.62,2.71,1
15/04/2017,Everton,1.67,1.15,1.74,1
15/04/2017,Stoke,2.02,1.18,2.03,1
15/04/2017,Watford,1.22,0.64,1.90,1
15/04/2017,Leicester,0.47,1.68,0.46,1
15/04/2017,Sunderland,1.14,1.43,1.08,1
15/04/2017,Crystal Palace,1.68,0.47,2.33,1
15/04/2017,West Ham,1.43,1.14,1.63,1
15/04/2017,Swansea,0.64,1.22,0.80,1
15/04/2017,Hull,1.18,2.02,0.74,1
15/04/2017,Burnley,1.15,1.67,0.98,1
15/04/2017,Southampton,0.62,2.74,0.19,1
15/04/2017,Bournemouth,0.21,3.29,0.05,1
16/04/2017,Manchester United,0.81,0.13,2.02,1
16/04/2017,Liverpool,1.30,0.59,1.97,1
16/04/2017,West Bromwich Albion,0.59,1.30,0.75,1
16/04/2017,Chelsea,0.13,0.81,0.57,1
17/04/2017,Arsenal,1.07,1.72,0.86,1
17/04/2017,Middlesbrough,1.72,1.07,1.88,1
22/04/2017,Bournemouth,3.28,0.21,2.93,1
22/04/2017,Swansea,0.48,1.69,0.38,1
22/04/2017,Hull,1.42,1.16,1.60,1
22/04/2017,Everton,0.10,0.67,0.63,1
22/04/2017,West Ham,0.67,0.10,1.89,1
22/04/2017,Stoke,1.69,0.48,2.43,1
22/04/2017,Watford,1.16,1.42,1.09,1
22/04/2017,Middlesbrough,0.21,3.28,0.04,1
23/04/2017,Manchester United,2.25,0.34,2.77,1
23/04/2017,Crystal Palace,1.22,0.89,1.67,1
23/04/2017,Liverpool,0.89,1.22,1.03,1
23/04/2017,Burnley,0.34,2.25,0.14,1
25/04/2017,Chelsea,1.44,1.33,1.37,1
25/04/2017,Southampton,1.33,1.44,1.32,1
26/04/2017,Tottenham,1.01,0.32,2.00,1
26/04/2017,Arsenal,0.41,0.60,1.07,1
26/04/2017,Middlesbrough,0.83,0.45,1.73,1
26/04/2017,Leicester,0.60,0.41,1.47,1
26/04/2017,Sunderland,0.45,0.83,0.89,1
26/04/2017,Crystal Palace,0.32,1.01,0.66,1
27/04/2017,Manchester City,1.42,0.42,2.22,1
27/04/2017,Manchester United,0.42,1.42,0.52,1
29/04/2017,Burnley,1.39,0.63,2.03,1
29/04/2017,Bournemouth,1.53,1.67,1.25,1
29/04/2017,Leicester,0.57,0.81,1.11,1
29/04/2017,Southampton,1.25,0.47,2.18,1
29/04/2017,West Ham,0.65,1.36,0.75,1
29/04/2017,Stoke,1.36,0.65,1.97,1
29/04/2017,Hull,0.47,1.25,0.55,1
29/04/2017,West Bromwich Albion,0.81,0.57,1.51,1
29/04/2017,Sunderland,1.67,1.53,1.49,1
29/04/2017,Crystal Palace,0.63,1.39,0.70,1
30/04/2017,Chelsea,1.82,0.68,2.28,1
30/04/2017,Tottenham,3.46,0.59,2.88,1
30/04/2017,Manchester City,3.11,1.18,2.64,1
30/04/2017,Middlesbrough,1.18,3.11,0.24,1
30/04/2017,Swansea,0.78,1.99,0.47,1
30/04/2017,Manchester United,1.99,0.78,2.35,1
30/04/2017,Arsenal,0.59,3.46,0.07,1
30/04/2017,Everton,0.68,1.82,0.51,1
01/05/2017,Liverpool,0.56,0.44,1.36,1
01/05/2017,Watford,0.44,0.56,1.17,1
05/05/2017,West Ham,2.21,0.45,2.70,1
05/05/2017,Tottenham,0.45,2.21,0.19,1
06/05/2017,Manchester City,2.70,0.24,2.82,1
06/05/2017,Leicester,1.01,0.51,1.78,1
06/05/2017,Sunderland,1.96,1.22,1.94,1
06/05/2017,Swansea,2.09,0.27,2.79,1
06/05/2017,Bournemouth,1.31,2.30,0.65,1
06/05/2017,West Bromwich Albion,0.83,1.09,1.11,1
06/05/2017,Stoke,2.30,1.31,2.13,1
06/05/2017,Burnley,1.09,0.83,1.56,1
06/05/2017,Everton,0.27,2.09,0.13,1
06/05/2017,Hull,1.22,1.96,0.82,1
06/05/2017,Watford,0.51,1.01,0.88,1
06/05/2017,Crystal Palace,0.24,2.70,0.11,1
07/05/2017,Arsenal,1.04,0.58,1.79,1
07/05/2017,Southampton,0.18,1.36,0.26,1
07/05/2017,Liverpool,1.36,0.18,2.55,1
07/05/2017,Manchester United,0.58,1.04,0.87,1
08/05/2017,Chelsea,2.28,0.07,2.84,1
08/05/2017,Middlesbrough,0.07,2.28,0.09,1
10/05/2017,Arsenal,1.36,1.25,1.44,1
10/05/2017,Southampton,1.25,1.36,1.26,1
12/05/2017,Everton,1.13,1.55,1.01,1
12/05/2017,Chelsea,1.77,0.53,2.34,1
12/05/2017,West Bromwich Albion,0.53,1.77,0.45,1
12/05/2017,Watford,1.55,1.13,1.71,1
13/05/2017,Arsenal,2.64,1.30,2.40,1
13/05/2017,Swansea,0.34,1.04,0.64,1
13/05/2017,Bournemouth,1.55,1.15,1.66,1
13/05/2017,Southampton,1.53,1.33,1.52,1
13/05/2017,Manchester City,1.99,1.63,1.61,1
13/05/2017,Leicester,1.63,1.99,1.10,1
13/05/2017,Burnley,1.15,1.55,1.07,1
13/05/2017,Middlesbrough,1.33,1.53,1.19,1
13/05/2017,Sunderland,1.04,0.34,2.03,1
13/05/2017,Stoke,1.30,2.64,0.42,1
14/05/2017,Crystal Palace,2.73,0.52,2.78,1
14/05/2017,Liverpool,3.29,1.04,2.73,1
14/05/2017,Tottenham,2.11,1.04,2.17,1
14/05/2017,Manchester United,1.04,2.11,0.62,1
14/05/2017,West Ham,1.04,3.29,0.18,1
14/05/2017,Hull,0.52,2.73,0.15,1
15/05/2017,Chelsea,2.65,0.88,2.51,1
15/05/2017,Watford,0.88,2.65,0.35,1
16/05/2017,Manchester City,2.58,0.39,2.84,1
16/05/2017,Arsenal,3.84,0.27,2.96,1
16/05/2017,West Bromwich Albion,0.39,2.58,0.09,1
16/05/2017,Sunderland,0.27,3.84,0.03,1
17/05/2017,Southampton,1.67,0.46,2.39,1
17/05/2017,Manchester United,0.46,1.67,0.40,1
18/05/2017,Tottenham,2.65,0.73,2.65,1
18/05/2017,Leicester,0.73,2.65,0.24,1
21/05/2017,Tottenham,3.89,0.81,2.88,1
21/05/2017,Manchester City,3.27,0.83,2.79,1
21/05/2017,Chelsea,2.74,0.69,2.61,1
21/05/2017,Liverpool,2.17,0.90,2.27,1
21/05/2017,Arsenal,3.35,1.88,2.28,1
21/05/2017,Manchester United,1.04,0.30,2.11,1
21/05/2017,West Ham,1.67,1.71,1.30,1
21/05/2017,Swansea,1.75,1.61,1.50,1
21/05/2017,Stoke,0.98,1.36,1.07,1
21/05/2017,Bournemouth,0.87,2.45,0.32,1
21/05/2017,Leicester,2.45,0.87,2.52,1
21/05/2017,West Bromwich Albion,1.61,1.75,1.26,1
21/05/2017,Burnley,1.71,1.67,1.40,1
21/05/2017,Southampton,1.36,0.98,1.65,1
21/05/2017,Everton,1.88,3.35,0.56,1
21/05/2017,Crystal Palace,0.30,1.04,0.57,1
21/05/2017,Middlesbrough,0.90,2.17,0.54,1
21/05/2017,Sunderland,0.69,2.74,0.27,1
21/05/2017,Watford,0.83,3.27,0.13,1
21/05/2017,Hull,0.81,3.89,0.08,1
