,HomeTeam_0,HomeTeam_1,HomeTeam_2,HomeTeam_3,HomeTeam_4,HomeTeam_5,AwayTeam_0,AwayTeam_1,AwayTeam_2,AwayTeam_3,AwayTeam_4,AwayTeam_5,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS
809,0,0,0,0,0,1,0,0,1,0,0,0,A,3,8,1,6,0.30808950086058523,0.4108482400461627,1.4125793421811885,0.7917383820998278
810,0,0,0,0,1,0,0,0,1,0,1,0,H,5,0,2,4,1.3838209982788297,0.6878245816503173,0.8147720715522215,0.9862306368330465
811,0,0,1,1,1,1,0,1,1,0,0,1,H,8,5,10,4,1.0413080895008606,0.9371032890940565,0.027697634160415464,0.039586919104991396
812,0,0,0,1,0,1,0,0,1,1,0,1,H,2,5,4,7,0.20137693631669537,0.22850548182342756,1.4495095210617426,0.6936316695352841
813,0,0,1,0,0,0,0,1,0,1,1,1,A,5,4,11,6,0.49569707401032703,0.7755337564916329,0.5377957299480669,0.7624784853700516
814,0,1,1,0,1,0,0,0,0,1,0,0,H,7,5,0,7,0.4819277108433735,0.7432198499711482,0.6001154068090017,0.6316695352839932
815,0,1,0,0,0,0,0,1,0,1,0,1,D,7,8,15,5,1.2805507745266782,0.7663012117714945,0.5285631852279284,0.6075731497418244
816,0,0,1,0,0,1,0,0,0,0,1,0,H,3,1,5,6,1.1790017211703958,0.8909405654933641,0.7639930755914599,0.9259896729776248
817,0,1,1,0,0,0,0,0,0,1,1,0,H,5,1,9,6,0.27882960413080893,0.32313906520484703,0.8309290248124639,0.9259896729776248
818,0,0,1,0,1,1,0,1,0,1,1,0,H,9,3,8,1,1.4337349397590362,0.7593768032313907,0.500865551067513,0.6075731497418244
819,0,0,0,1,1,1,0,1,1,0,0,0,H,14,2,9,2,1.3218588640275388,0.6693594922100404,0.45008655510675133,0.6437177280550774
820,0,0,1,0,1,0,0,0,1,1,1,0,H,9,5,10,5,1.3838209982788297,0.641661858049625,1.1563762261973456,0.9294320137693631
821,0,1,1,0,0,1,0,1,1,0,1,0,H,4,3,6,3,0.06196213425129088,0.04847085978072706,0.25620311598384304,0.37865748709122204
822,0,1,0,0,0,1,0,1,0,0,0,0,H,6,4,8,3,0.8605851979345956,0.9301788805539527,0.5354875937680322,0.7900172117039588
823,0,1,0,0,1,0,0,0,1,1,1,1,D,5,5,5,3,0.5989672977624785,0.6947489901904212,0.28159261396422386,0.3580034423407918
824,0,1,0,0,1,1,0,0,0,0,0,1,D,5,6,8,4,0.783132530120482,0.9786497403346797,1.2740911713791114,0.7848537005163511
825,0,1,0,1,0,0,0,0,0,1,0,1,H,8,7,5,5,0.6867469879518072,0.8563185227928447,0.9394114252740912,0.9277108433734941
826,0,1,0,1,1,0,0,1,0,1,0,0,H,7,5,7,2,0.49741824440619625,0.5516445470282746,0.22619734564339297,0.20137693631669537
827,0,1,0,1,1,1,0,0,1,1,0,0,D,3,4,5,3,0.6385542168674699,0.7732256203115982,1.3848817080207732,0.6712564543889846
828,0,1,1,0,0,0,0,0,1,0,1,0,A,5,6,5,10,0.27882960413080893,0.32313906520484703,0.8147720715522215,0.9862306368330465
829,0,1,0,1,0,1,0,0,0,1,0,0,D,10,6,9,7,0.47848537005163516,0.6001154068090017,0.6001154068090017,0.6316695352839932
830,0,0,0,0,0,1,0,0,1,1,0,1,A,3,7,3,6,0.30808950086058523,0.4108482400461627,1.4495095210617426,0.6936316695352841
831,0,0,0,0,1,0,0,0,0,0,1,0,A,9,11,5,7,1.3838209982788297,0.6878245816503173,0.7639930755914599,0.9259896729776248
832,0,0,1,1,1,1,0,1,0,1,1,1,H,9,6,8,4,1.0413080895008606,0.9371032890940565,0.5377957299480669,0.7624784853700516
833,0,0,0,1,0,1,0,0,1,0,0,0,A,3,6,4,4,0.20137693631669537,0.22850548182342756,1.4125793421811885,0.7917383820998278
834,0,1,0,0,0,0,0,0,1,0,1,1,A,6,6,12,3,1.2805507745266782,0.7663012117714945,1.3525678015002884,0.774526678141136
835,0,0,1,0,0,0,0,0,0,1,1,0,H,6,5,5,12,0.49569707401032703,0.7755337564916329,0.8309290248124639,0.9259896729776248
836,0,0,1,0,0,1,0,1,1,0,0,1,A,4,12,4,11,1.1790017211703958,0.8909405654933641,0.027697634160415464,0.039586919104991396
837,0,1,1,0,1,0,0,1,0,1,0,1,A,8,5,7,2,0.4819277108433735,0.7432198499711482,0.5285631852279284,0.6075731497418244
838,0,1,1,0,0,1,0,1,0,1,1,0,H,2,4,5,5,0.06196213425129088,0.04847085978072706,0.500865551067513,0.6075731497418244
839,0,1,0,0,0,1,0,1,1,0,0,0,H,8,3,11,6,0.8605851979345956,0.9301788805539527,0.45008655510675133,0.6437177280550774
840,0,1,0,0,1,0,0,0,0,0,0,1,H,13,4,8,5,0.5989672977624785,0.6947489901904212,1.2740911713791114,0.7848537005163511
841,0,1,0,0,1,1,0,1,1,0,1,0,A,6,4,8,2,0.783132530120482,0.9786497403346797,0.25620311598384304,0.37865748709122204
842,0,0,1,0,1,1,0,1,0,0,0,0,H,5,2,15,0,1.4337349397590362,0.7593768032313907,0.5354875937680322,0.7900172117039588
843,0,1,0,1,0,0,0,1,0,1,0,0,D,5,3,14,6,0.6867469879518072,0.8563185227928447,0.22619734564339297,0.20137693631669537
844,0,1,0,1,1,0,0,0,1,1,1,0,A,7,6,6,3,0.49741824440619625,0.5516445470282746,1.1563762261973456,0.9294320137693631
845,0,1,0,1,1,1,0,0,1,1,1,1,H,5,7,4,8,0.6385542168674699,0.7732256203115982,0.28159261396422386,0.3580034423407918
846,0,0,0,1,1,1,0,0,1,1,0,0,H,8,0,3,1,1.3218588640275388,0.6693594922100404,1.3848817080207732,0.6712564543889846
847,0,0,1,0,1,0,0,0,0,1,0,1,H,12,4,7,1,1.3838209982788297,0.641661858049625,0.9394114252740912,0.9277108433734941
848,0,1,0,1,1,0,0,0,1,0,1,0,H,11,5,7,5,0.49741824440619625,0.5516445470282746,0.8147720715522215,0.9862306368330465
849,0,0,1,1,1,1,0,0,1,0,0,0,H,6,3,8,5,1.0413080895008606,0.9371032890940565,1.4125793421811885,0.7917383820998278
850,0,1,0,1,1,1,0,0,1,1,0,1,D,6,5,6,1,0.6385542168674699,0.7732256203115982,1.4495095210617426,0.6936316695352841
851,0,0,0,1,0,1,0,0,1,0,1,1,A,5,6,9,9,0.20137693631669537,0.22850548182342756,1.3525678015002884,0.774526678141136
852,0,1,0,0,0,0,0,0,1,1,0,0,A,8,6,3,7,1.2805507745266782,0.7663012117714945,1.3848817080207732,0.6712564543889846
853,0,0,1,0,0,0,0,0,0,0,1,0,A,2,1,9,4,0.49569707401032703,0.7755337564916329,0.7639930755914599,0.9259896729776248
854,0,1,1,0,1,0,0,1,1,0,1,0,D,7,1,12,2,0.4819277108433735,0.7432198499711482,0.25620311598384304,0.37865748709122204
855,0,0,0,0,0,1,0,1,1,0,0,1,H,7,5,5,4,0.30808950086058523,0.4108482400461627,0.027697634160415464,0.039586919104991396
856,0,0,1,0,0,1,0,1,0,1,1,0,H,3,1,7,3,1.1790017211703958,0.8909405654933641,0.500865551067513,0.6075731497418244
857,0,1,0,1,0,0,0,0,0,1,0,0,A,11,7,7,4,0.6867469879518072,0.8563185227928447,0.6001154068090017,0.6316695352839932
858,0,1,0,1,1,1,0,0,0,0,1,0,A,2,4,7,6,0.6385542168674699,0.7732256203115982,0.7639930755914599,0.9259896729776248
859,0,0,1,0,1,1,0,1,0,1,0,1,A,9,2,15,3,1.4337349397590362,0.7593768032313907,0.5285631852279284,0.6075731497418244
860,0,1,1,0,0,0,0,0,0,0,0,1,A,4,4,6,1,0.27882960413080893,0.32313906520484703,1.2740911713791114,0.7848537005163511
861,0,0,0,0,1,0,0,1,1,0,0,0,H,5,5,5,5,1.3838209982788297,0.6878245816503173,0.45008655510675133,0.6437177280550774
862,0,0,0,1,1,1,0,0,1,1,1,0,H,5,8,5,7,1.3218588640275388,0.6693594922100404,1.1563762261973456,0.9294320137693631
863,0,0,1,0,1,0,0,0,0,1,1,0,D,6,3,8,5,1.3838209982788297,0.641661858049625,0.8309290248124639,0.9259896729776248
864,0,1,1,0,0,1,0,1,0,1,0,0,D,7,7,11,2,0.06196213425129088,0.04847085978072706,0.22619734564339297,0.20137693631669537
865,0,1,0,0,0,1,0,0,1,1,1,1,H,12,5,14,5,0.8605851979345956,0.9301788805539527,0.28159261396422386,0.3580034423407918
866,0,1,0,0,1,0,0,1,0,1,1,1,H,8,4,3,5,0.5989672977624785,0.6947489901904212,0.5377957299480669,0.7624784853700516
867,0,1,0,0,1,1,0,0,0,1,0,1,A,9,5,5,3,0.783132530120482,0.9786497403346797,0.9394114252740912,0.9277108433734941
868,0,1,0,1,0,1,0,1,0,0,0,0,D,7,4,5,2,0.47848537005163516,0.6001154068090017,0.5354875937680322,0.7900172117039588
869,0,1,1,0,0,0,0,1,0,1,1,0,H,6,7,8,5,0.27882960413080893,0.32313906520484703,0.500865551067513,0.6075731497418244
870,0,0,0,1,1,1,0,0,0,0,1,0,H,9,1,6,0,1.3218588640275388,0.6693594922100404,0.7639930755914599,0.9259896729776248
871,0,0,1,0,1,0,0,0,0,1,0,0,H,8,5,10,2,1.3838209982788297,0.641661858049625,0.6001154068090017,0.6316695352839932
872,0,1,1,0,1,0,0,0,0,0,0,1,A,4,4,5,4,0.4819277108433735,0.7432198499711482,1.2740911713791114,0.7848537005163511
873,0,1,0,1,1,0,0,0,0,1,1,0,D,6,4,10,3,0.49741824440619625,0.5516445470282746,0.8309290248124639,0.9259896729776248
874,0,0,0,0,0,1,0,1,0,0,0,0,D,12,7,6,8,0.30808950086058523,0.4108482400461627,0.5354875937680322,0.7900172117039588
875,0,1,0,1,1,1,0,0,1,0,0,0,A,4,3,10,5,0.6385542168674699,0.7732256203115982,1.4125793421811885,0.7917383820998278
876,0,0,0,1,0,1,0,0,0,1,0,1,A,5,7,9,9,0.20137693631669537,0.22850548182342756,0.9394114252740912,0.9277108433734941
877,0,0,1,0,0,1,0,0,1,1,0,0,D,7,4,8,2,1.1790017211703958,0.8909405654933641,1.3848817080207732,0.6712564543889846
878,0,1,0,0,0,1,0,1,1,0,0,1,H,13,9,7,5,0.8605851979345956,0.9301788805539527,0.027697634160415464,0.039586919104991396
879,0,0,1,0,1,1,0,0,1,0,1,0,H,10,2,11,0,1.4337349397590362,0.7593768032313907,0.8147720715522215,0.9862306368330465
880,0,1,0,1,0,0,0,1,0,1,1,1,H,7,4,4,6,0.6867469879518072,0.8563185227928447,0.5377957299480669,0.7624784853700516
881,0,1,0,1,0,1,0,1,1,0,0,0,D,8,1,7,4,0.47848537005163516,0.6001154068090017,0.45008655510675133,0.6437177280550774
882,0,0,0,0,1,0,0,1,1,0,1,0,H,10,2,7,3,1.3838209982788297,0.6878245816503173,0.25620311598384304,0.37865748709122204
883,0,0,1,1,1,1,0,0,1,1,1,1,H,2,1,7,3,1.0413080895008606,0.9371032890940565,0.28159261396422386,0.3580034423407918
884,0,1,0,0,0,0,0,0,1,1,0,1,H,6,6,0,9,1.2805507745266782,0.7663012117714945,1.4495095210617426,0.6936316695352841
885,0,1,1,0,0,1,0,0,1,0,1,1,H,3,7,5,2,0.06196213425129088,0.04847085978072706,1.3525678015002884,0.774526678141136
886,0,1,0,0,1,0,0,1,0,1,0,1,D,12,3,5,4,0.5989672977624785,0.6947489901904212,0.5285631852279284,0.6075731497418244
887,0,0,1,0,0,0,0,0,1,1,1,0,H,5,3,4,5,0.49569707401032703,0.7755337564916329,1.1563762261973456,0.9294320137693631
888,0,1,0,0,1,1,0,1,0,1,0,0,A,9,8,5,4,0.783132530120482,0.9786497403346797,0.22619734564339297,0.20137693631669537
889,0,0,1,0,1,1,0,0,1,1,1,0,H,12,5,3,1,1.4337349397590362,0.7593768032313907,1.1563762261973456,0.9294320137693631
890,0,0,0,0,1,0,0,1,1,0,0,1,H,5,4,5,7,1.3838209982788297,0.6878245816503173,0.027697634160415464,0.039586919104991396
891,0,1,0,0,0,0,0,0,1,1,1,1,A,4,4,7,5,1.2805507745266782,0.7663012117714945,0.28159261396422386,0.3580034423407918
892,0,1,0,0,0,1,0,0,0,1,0,0,H,13,3,6,2,0.8605851979345956,0.9301788805539527,0.6001154068090017,0.6316695352839932
893,0,1,1,0,1,0,0,0,0,1,1,0,D,5,5,8,6,0.4819277108433735,0.7432198499711482,0.8309290248124639,0.9259896729776248
894,0,1,1,0,0,0,0,1,0,1,1,1,D,6,1,9,1,0.27882960413080893,0.32313906520484703,0.5377957299480669,0.7624784853700516
895,0,1,0,1,1,0,0,0,0,1,0,1,A,6,6,12,4,0.49741824440619625,0.5516445470282746,0.9394114252740912,0.9277108433734941
896,0,0,0,1,0,1,0,1,0,1,1,0,A,3,7,2,4,0.20137693631669537,0.22850548182342756,0.500865551067513,0.6075731497418244
897,0,0,0,1,1,1,0,1,0,0,0,0,D,12,0,12,0,1.3218588640275388,0.6693594922100404,0.5354875937680322,0.7900172117039588
898,0,1,0,0,1,1,0,0,1,1,0,1,D,1,4,10,6,0.783132530120482,0.9786497403346797,1.4495095210617426,0.6936316695352841
899,0,1,0,1,0,0,0,0,0,0,1,0,H,11,8,6,4,0.6867469879518072,0.8563185227928447,0.7639930755914599,0.9259896729776248
900,0,1,0,1,0,1,0,0,1,1,0,0,D,8,11,9,10,0.47848537005163516,0.6001154068090017,1.3848817080207732,0.6712564543889846
901,0,0,1,1,1,1,0,1,1,0,0,0,H,9,8,10,6,1.0413080895008606,0.9371032890940565,0.45008655510675133,0.6437177280550774
902,0,1,0,1,1,1,0,0,1,0,1,1,H,10,11,1,8,0.6385542168674699,0.7732256203115982,1.3525678015002884,0.774526678141136
903,0,0,1,0,1,0,0,0,1,0,1,0,H,9,7,6,1,1.3838209982788297,0.641661858049625,0.8147720715522215,0.9862306368330465
904,0,1,1,0,0,1,0,0,0,0,0,1,H,7,5,6,6,0.06196213425129088,0.04847085978072706,1.2740911713791114,0.7848537005163511
905,0,1,0,0,1,0,0,0,1,0,0,0,H,3,2,3,8,0.5989672977624785,0.6947489901904212,1.4125793421811885,0.7917383820998278
906,0,0,1,0,0,0,0,1,1,0,1,0,A,2,9,5,7,0.49569707401032703,0.7755337564916329,0.25620311598384304,0.37865748709122204
907,0,0,0,0,0,1,0,1,0,1,0,1,H,9,7,5,7,0.30808950086058523,0.4108482400461627,0.5285631852279284,0.6075731497418244
908,0,0,1,0,0,1,0,1,0,1,0,0,H,6,4,3,1,1.1790017211703958,0.8909405654933641,0.22619734564339297,0.20137693631669537
909,0,0,1,0,1,1,0,0,0,1,1,0,H,7,5,6,9,1.4337349397590362,0.7593768032313907,0.8309290248124639,0.9259896729776248
910,0,1,1,0,0,0,0,0,1,1,1,0,D,6,3,1,2,0.27882960413080893,0.32313906520484703,1.1563762261973456,0.9294320137693631
911,0,1,0,1,1,0,0,1,0,1,1,1,H,4,7,6,6,0.49741824440619625,0.5516445470282746,0.5377957299480669,0.7624784853700516
912,0,0,0,0,1,0,0,1,0,0,0,0,H,11,0,9,5,1.3838209982788297,0.6878245816503173,0.5354875937680322,0.7900172117039588
913,0,1,0,0,0,0,0,1,0,1,1,0,H,10,3,11,2,1.2805507745266782,0.7663012117714945,0.500865551067513,0.6075731497418244
914,0,1,1,0,1,0,0,1,1,0,0,1,H,8,2,5,9,0.4819277108433735,0.7432198499711482,0.027697634160415464,0.039586919104991396
915,0,0,0,1,0,1,0,0,1,1,1,1,A,6,10,5,11,0.20137693631669537,0.22850548182342756,0.28159261396422386,0.3580034423407918
916,0,0,0,1,1,1,0,0,1,1,0,1,A,7,4,5,2,1.3218588640275388,0.6693594922100404,1.4495095210617426,0.6936316695352841
917,0,1,0,0,0,1,0,0,0,1,0,1,H,15,5,11,2,0.8605851979345956,0.9301788805539527,0.9394114252740912,0.9277108433734941
918,0,1,0,0,1,1,0,0,0,1,0,0,A,7,3,6,1,0.783132530120482,0.9786497403346797,0.6001154068090017,0.6316695352839932
919,0,1,0,1,0,0,0,0,1,0,1,0,A,4,5,6,5,0.6867469879518072,0.8563185227928447,0.8147720715522215,0.9862306368330465
920,0,1,0,1,0,1,0,1,0,1,0,1,D,7,7,3,11,0.47848537005163516,0.6001154068090017,0.5285631852279284,0.6075731497418244
921,0,0,0,0,0,1,0,0,1,0,1,1,H,11,7,4,5,0.30808950086058523,0.4108482400461627,1.3525678015002884,0.774526678141136
922,0,0,1,1,1,1,0,0,1,1,0,0,A,6,10,9,4,1.0413080895008606,0.9371032890940565,1.3848817080207732,0.6712564543889846
923,0,1,0,1,1,1,0,1,0,1,0,0,H,3,4,9,1,0.6385542168674699,0.7732256203115982,0.22619734564339297,0.20137693631669537
924,0,0,1,0,1,0,0,0,1,0,0,0,H,6,5,6,7,1.3838209982788297,0.641661858049625,1.4125793421811885,0.7917383820998278
925,0,1,1,0,0,1,0,0,0,0,1,0,D,5,8,5,7,0.06196213425129088,0.04847085978072706,0.7639930755914599,0.9259896729776248
926,0,1,0,0,1,0,0,1,1,0,1,0,H,8,2,6,9,0.5989672977624785,0.6947489901904212,0.25620311598384304,0.37865748709122204
927,0,0,1,0,0,1,0,1,1,0,0,0,H,6,7,4,3,1.1790017211703958,0.8909405654933641,0.45008655510675133,0.6437177280550774
928,0,0,1,0,0,0,0,0,0,0,0,1,A,6,7,10,5,0.49569707401032703,0.7755337564916329,1.2740911713791114,0.7848537005163511
929,0,1,0,1,0,0,0,1,1,0,0,0,H,12,3,8,2,0.6867469879518072,0.8563185227928447,0.45008655510675133,0.6437177280550774
930,0,0,0,0,0,1,0,0,0,0,0,1,D,5,9,5,3,0.30808950086058523,0.4108482400461627,1.2740911713791114,0.7848537005163511
931,0,0,1,1,1,1,0,1,0,1,0,1,H,7,9,5,10,1.0413080895008606,0.9371032890940565,0.5285631852279284,0.6075731497418244
932,0,0,1,0,1,0,0,0,0,0,1,0,H,10,3,7,4,1.3838209982788297,0.641661858049625,0.7639930755914599,0.9259896729776248
933,0,1,1,0,0,1,0,0,1,1,0,0,D,6,11,5,8,0.06196213425129088,0.04847085978072706,1.3848817080207732,0.6712564543889846
934,0,1,0,0,1,0,0,0,1,0,1,0,D,9,11,8,8,0.5989672977624785,0.6947489901904212,0.8147720715522215,0.9862306368330465
935,0,1,0,1,1,1,0,1,1,0,1,0,A,0,1,7,1,0.6385542168674699,0.7732256203115982,0.25620311598384304,0.37865748709122204
936,0,0,1,0,0,0,0,0,1,0,1,1,H,3,4,9,10,0.49569707401032703,0.7755337564916329,1.3525678015002884,0.774526678141136
937,0,0,1,0,0,1,0,0,1,0,0,0,D,10,4,5,6,1.1790017211703958,0.8909405654933641,1.4125793421811885,0.7917383820998278
938,0,1,0,1,0,1,0,1,0,1,0,0,A,9,7,5,3,0.47848537005163516,0.6001154068090017,0.22619734564339297,0.20137693631669537
939,0,0,1,0,1,1,0,1,1,0,0,1,H,14,1,13,3,1.4337349397590362,0.7593768032313907,0.027697634160415464,0.039586919104991396
940,0,1,1,0,0,0,0,0,1,1,1,1,D,5,5,5,5,0.27882960413080893,0.32313906520484703,0.28159261396422386,0.3580034423407918
941,0,0,0,0,1,0,0,0,0,1,1,0,H,8,4,6,4,1.3838209982788297,0.6878245816503173,0.8309290248124639,0.9259896729776248
942,0,0,0,1,0,1,0,0,0,1,0,0,D,11,4,7,4,0.20137693631669537,0.22850548182342756,0.6001154068090017,0.6316695352839932
943,0,1,0,0,0,1,0,1,0,1,1,1,H,14,0,7,6,0.8605851979345956,0.9301788805539527,0.5377957299480669,0.7624784853700516
944,0,1,1,0,1,0,0,1,0,0,0,0,D,5,7,8,10,0.4819277108433735,0.7432198499711482,0.5354875937680322,0.7900172117039588
945,0,1,0,0,1,1,0,1,0,1,1,0,D,6,3,7,4,0.783132530120482,0.9786497403346797,0.500865551067513,0.6075731497418244
946,0,1,0,1,1,0,0,0,1,1,0,1,H,3,6,7,8,0.49741824440619625,0.5516445470282746,1.4495095210617426,0.6936316695352841
947,0,0,0,1,1,1,0,0,0,1,0,1,D,8,2,7,4,1.3218588640275388,0.6693594922100404,0.9394114252740912,0.9277108433734941
948,0,1,0,0,0,0,0,0,1,1,1,0,A,18,9,7,9,1.2805507745266782,0.7663012117714945,1.1563762261973456,0.9294320137693631
949,0,1,1,0,0,0,0,0,0,1,0,1,D,3,5,0,4,0.27882960413080893,0.32313906520484703,0.9394114252740912,0.9277108433734941
950,0,1,0,1,0,1,0,0,1,0,1,0,H,7,8,6,8,0.47848537005163516,0.6001154068090017,0.8147720715522215,0.9862306368330465
951,0,0,0,0,1,0,0,0,0,1,0,0,D,4,6,6,5,1.3838209982788297,0.6878245816503173,0.6001154068090017,0.6316695352839932
952,0,0,0,1,1,1,0,1,0,1,0,1,D,6,5,7,4,1.3218588640275388,0.6693594922100404,0.5285631852279284,0.6075731497418244
953,0,1,0,0,0,0,0,0,0,1,1,0,H,10,5,7,8,1.2805507745266782,0.7663012117714945,0.8309290248124639,0.9259896729776248
954,0,1,1,0,0,1,0,0,1,1,0,1,H,5,6,5,8,0.06196213425129088,0.04847085978072706,1.4495095210617426,0.6936316695352841
955,0,0,1,0,0,0,0,1,0,1,0,0,A,6,4,8,3,0.49569707401032703,0.7755337564916329,0.22619734564339297,0.20137693631669537
956,0,0,1,0,0,1,0,0,1,1,1,1,D,12,7,9,2,1.1790017211703958,0.8909405654933641,0.28159261396422386,0.3580034423407918
957,0,1,1,0,1,0,0,0,1,0,0,0,A,2,4,5,7,0.4819277108433735,0.7432198499711482,1.4125793421811885,0.7917383820998278
958,0,1,0,0,1,1,0,1,0,1,1,1,D,5,5,7,1,0.783132530120482,0.9786497403346797,0.5377957299480669,0.7624784853700516
959,0,1,0,1,0,0,0,1,1,0,0,1,H,9,4,3,8,0.6867469879518072,0.8563185227928447,0.027697634160415464,0.039586919104991396
960,0,1,0,1,1,0,0,0,0,0,1,0,D,3,1,4,1,0.49741824440619625,0.5516445470282746,0.7639930755914599,0.9259896729776248
961,0,0,0,0,0,1,0,1,1,0,0,0,H,5,8,6,10,0.30808950086058523,0.4108482400461627,0.45008655510675133,0.6437177280550774
962,0,0,1,1,1,1,0,1,0,1,1,0,D,9,1,8,4,1.0413080895008606,0.9371032890940565,0.500865551067513,0.6075731497418244
963,0,1,0,1,1,1,0,0,0,0,0,1,A,7,8,4,13,0.6385542168674699,0.7732256203115982,1.2740911713791114,0.7848537005163511
964,0,0,0,1,0,1,0,0,1,1,0,0,H,4,4,3,7,0.20137693631669537,0.22850548182342756,1.3848817080207732,0.6712564543889846
965,0,0,1,0,1,0,0,1,1,0,1,0,H,10,2,13,4,1.3838209982788297,0.641661858049625,0.25620311598384304,0.37865748709122204
966,0,1,0,0,1,0,0,1,0,0,0,0,H,6,1,17,3,0.5989672977624785,0.6947489901904212,0.5354875937680322,0.7900172117039588
967,0,0,1,0,1,1,0,0,1,0,1,1,D,6,2,15,4,1.4337349397590362,0.7593768032313907,1.3525678015002884,0.774526678141136
968,0,1,0,0,0,1,0,0,1,1,1,0,H,10,6,7,6,0.8605851979345956,0.9301788805539527,1.1563762261973456,0.9294320137693631
969,0,0,1,0,1,1,0,0,1,1,0,0,H,7,7,2,7,1.4337349397590362,0.7593768032313907,1.3848817080207732,0.6712564543889846
970,0,1,0,1,0,0,0,1,0,1,1,0,H,7,4,9,8,0.6867469879518072,0.8563185227928447,0.500865551067513,0.6075731497418244
971,0,1,0,1,1,0,0,1,1,0,0,1,H,10,3,5,2,0.49741824440619625,0.5516445470282746,0.027697634160415464,0.039586919104991396
972,0,0,1,1,1,1,0,0,0,0,0,1,D,5,2,4,1,1.0413080895008606,0.9371032890940565,1.2740911713791114,0.7848537005163511
973,0,0,0,1,0,1,0,1,1,0,1,0,H,6,5,5,8,0.20137693631669537,0.22850548182342756,0.25620311598384304,0.37865748709122204
974,0,0,1,0,1,0,0,1,0,0,0,0,H,18,1,10,2,1.3838209982788297,0.641661858049625,0.5354875937680322,0.7900172117039588
975,0,1,0,0,0,1,0,0,1,0,1,1,H,5,4,4,4,0.8605851979345956,0.9301788805539527,1.3525678015002884,0.774526678141136
976,0,1,0,0,1,0,0,0,1,1,1,0,H,6,7,5,5,0.5989672977624785,0.6947489901904212,1.1563762261973456,0.9294320137693631
977,0,1,0,1,0,1,0,1,0,1,1,1,D,5,8,7,4,0.47848537005163516,0.6001154068090017,0.5377957299480669,0.7624784853700516
978,0,0,0,0,1,0,0,0,1,1,1,1,H,7,5,8,4,1.3838209982788297,0.6878245816503173,0.28159261396422386,0.3580034423407918
979,0,0,0,1,1,1,0,0,0,1,1,0,D,11,3,9,2,1.3218588640275388,0.6693594922100404,0.8309290248124639,0.9259896729776248
980,0,1,0,0,0,0,0,1,0,1,0,0,H,5,3,8,8,1.2805507745266782,0.7663012117714945,0.22619734564339297,0.20137693631669537
981,0,1,1,0,0,1,0,0,0,1,0,0,D,4,8,7,4,0.06196213425129088,0.04847085978072706,0.6001154068090017,0.6316695352839932
982,0,0,1,0,0,0,0,1,0,1,0,1,D,4,4,3,4,0.49569707401032703,0.7755337564916329,0.5285631852279284,0.6075731497418244
983,0,1,1,0,1,0,0,0,1,1,0,1,A,3,4,2,6,0.4819277108433735,0.7432198499711482,1.4495095210617426,0.6936316695352841
984,0,1,0,0,1,1,0,0,1,0,1,0,D,8,7,5,3,0.783132530120482,0.9786497403346797,0.8147720715522215,0.9862306368330465
985,0,1,1,0,0,0,0,0,1,0,0,0,A,4,9,7,5,0.27882960413080893,0.32313906520484703,1.4125793421811885,0.7917383820998278
986,0,0,1,0,0,1,0,0,0,1,0,1,H,12,10,9,9,1.1790017211703958,0.8909405654933641,0.9394114252740912,0.9277108433734941
987,0,1,0,1,0,0,0,0,1,1,1,0,A,5,6,11,5,0.6867469879518072,0.8563185227928447,1.1563762261973456,0.9294320137693631
988,0,1,0,1,1,0,0,1,1,0,1,0,D,10,7,4,11,0.49741824440619625,0.5516445470282746,0.25620311598384304,0.37865748709122204
989,0,0,0,0,0,1,0,1,0,1,1,0,D,5,5,7,7,0.30808950086058523,0.4108482400461627,0.500865551067513,0.6075731497418244
990,0,0,1,1,1,1,0,1,0,0,0,0,H,9,5,13,8,1.0413080895008606,0.9371032890940565,0.5354875937680322,0.7900172117039588
991,0,0,0,1,0,1,0,1,1,0,0,0,D,4,1,6,5,0.20137693631669537,0.22850548182342756,0.45008655510675133,0.6437177280550774
992,0,0,1,0,1,0,0,0,1,1,0,0,H,8,5,6,6,1.3838209982788297,0.641661858049625,1.3848817080207732,0.6712564543889846
993,0,1,0,0,0,1,0,0,0,0,0,1,H,10,2,7,1,0.8605851979345956,0.9301788805539527,1.2740911713791114,0.7848537005163511
994,0,1,0,0,1,0,0,0,1,0,1,1,A,4,7,6,4,0.5989672977624785,0.6947489901904212,1.3525678015002884,0.774526678141136
995,0,0,1,0,1,1,0,0,0,0,1,0,H,13,2,12,1,1.4337349397590362,0.7593768032313907,0.7639930755914599,0.9259896729776248
996,0,1,0,1,1,1,0,1,1,0,0,1,H,6,4,8,4,0.6385542168674699,0.7732256203115982,0.027697634160415464,0.039586919104991396
997,0,0,0,0,0,1,0,0,0,0,1,0,H,4,3,8,2,0.30808950086058523,0.4108482400461627,0.7639930755914599,0.9259896729776248
998,0,1,0,0,0,1,0,1,0,1,1,0,H,7,4,7,3,0.8605851979345956,0.9301788805539527,0.500865551067513,0.6075731497418244
999,0,1,0,1,0,1,0,0,0,1,0,1,A,5,4,5,6,0.47848537005163516,0.6001154068090017,0.9394114252740912,0.9277108433734941
1000,0,0,0,0,1,0,0,1,0,1,0,0,H,7,5,7,3,1.3838209982788297,0.6878245816503173,0.22619734564339297,0.20137693631669537
1001,0,1,1,0,0,1,0,0,0,1,1,0,A,8,9,6,3,0.06196213425129088,0.04847085978072706,0.8309290248124639,0.9259896729776248
